t,tx_x,tx_y,rx_x,rx_y,relay_available
13.8,-4125.7397963903,148.294568950079,-4037.50469031675,166.994714873166,0
14,-4121.42908760211,149.237879687417,-4032.92840701544,167.844921223607,0
14.2,-4117.11837881392,150.181190424754,-4028.34344925049,168.632309070102,0
14.4,-4112.80767002574,151.124501162092,-4023.75319268081,169.371641674492,0
14.6,-4108.49696123755,152.06781189943,-4019.16352824207,170.098453908637,0
14.8,-4104.18625244936,153.011122636767,-4014.57647992717,170.824851857415,0
15,-4099.87554366117,153.954433374105,-4009.99207280958,171.550831550232,0
15.2,-4095.56483487299,154.897744111443,-4005.4103316731,172.276389062361,0
15.4,-4091.2541260848,155.84105484878,-4000.83128100921,173.00152051537,0
15.6,-4086.94341073877,156.784335614573,-3996.25494501433,173.72622207755,0
15.8,-4082.63265246045,157.727420165199,-3991.68134758719,174.450489964336,0
16,-4078.32174021873,158.669800591596,-3987.1105123262,175.174320438718,0
16.2,-4074.01077467666,159.611937258334,-3982.54246252688,175.897709811656,0
16.4,-4069.69980913459,160.554073925071,-3977.97722117928,176.620654442478,0
16.6,-4065.38884359252,161.496210591809,-3973.41481096547,177.343150739286,0
16.8,-4061.07787805045,162.438347258546,-3968.85525425708,178.065195159345,0
17,-4056.7627120478,163.360004211131,-3964.29857311279,178.786784209476,0
17.2,-4052.42893754386,164.190933782547,-3959.74478927596,179.507914446434,0
17.4,-4048.09257010966,165.008193118804,-3955.19392417221,180.228582477288,0
17.6,-4043.75553224945,165.821917889705,-3950.64599890711,180.948784959802,0
17.8,-4039.41849438923,166.635642660606,-3946.10103426383,181.668518602781,0
18,-4035.08145652901,167.449367431506,-3941.55905070088,182.387780166446,0
18.2,-4030.73690534399,168.221274043006,-3937.02006834986,183.106566462785,0
18.4,-4026.38564874506,168.954769962217,-3932.48410701325,183.824874355906,0
18.6,-4022.02724502653,169.644960102748,-3927.95118616224,184.542700762384,0
18.8,-4017.66884130801,170.33515024328,-3923.4213249346,185.260042651591,0
19,-4013.31043758949,171.025340383812,-3918.89454213259,185.976897046035,0
19.2,-4008.95203387096,171.715530524344,-3914.37085622086,186.693261021675,0
19.4,-4004.59363015244,172.405720664875,-3909.85028532447,187.409131708254,0
19.6,-4000.23522643391,173.095910805407,-3905.33284722688,188.124506289611,0
19.8,-3995.87682271539,173.786100945939,-3900.818559368,188.839382003989,0
20,-3991.51841899686,174.47629108647,-3896.30743884228,189.553756144336,0
20.2,-3987.16001527834,175.166481227002,-3891.79950239684,190.267626058604,0
20.4,-3982.80161155982,175.856671367534,-3887.29476642964,190.980989150039,0
20.6,-3978.44320784129,176.546861508066,-3882.79324698764,191.693842877467,0
20.8,-3974.08480412277,177.237051648597,-3878.29495976511,192.406184755568,0
21,-3969.72640040424,177.927241789129,-3873.79992010184,193.118012355156,0
21.2,-3965.36799668572,178.617431929661,-3869.30814298151,193.829323303439,0
21.4,-3961.0095929672,179.307622070192,-3864.81964303001,194.540115284282,0
21.6,-3956.65118924867,179.997812210724,-3860.33443451387,195.250386038463,0
21.8,-3952.29278553015,180.68800235126,-3855.85253133864,195.960133363915,0
22,-3947.93438181162,181.378192491801,-3851.37394704745,196.669355115972,0
22.2,-3943.5759780931,182.068382632346,-3846.89869481945,197.378049207606,0
22.4,-3939.21757437458,182.758572772892,-3842.42678746839,198.086213609652,0
22.6,-3934.85917065606,183.448762913437,-3837.95823744123,198.793846351027,0
22.8,-3930.50076693754,184.138953053983,-3833.49305681674,199.500945518952,0
23,-3926.14236321901,184.829143194531,-3829.03125730422,200.207509259161,0
23.2,-3921.78395950049,185.519333335082,-3824.57285024219,200.913535776106,0
23.4,-3917.42555578197,186.209523475637,-3820.11784659714,201.619023333149,0
23.6,-3913.06715206345,186.899713616192,-3815.66625696233,202.323970252757,0
23.8,-3908.70874834493,187.589903756746,-3811.21809155666,203.028374916683,0
24,-3904.35034462641,188.280093897301,-3806.7733602235,203.732235766142,0
24.2,-3899.99194090789,188.970284037855,-3802.33207242966,204.435551301988,0
24.4,-3895.63353718937,189.66047417841,-3797.89423726429,205.138320084873,0
24.6,-3891.27513347085,190.350664318965,-3793.45986343796,205.840540735407,0
24.8,-3886.91672975233,191.040854459519,-3789.02895928165,206.542211934309,0
25,-3882.55832603381,191.731044600074,-3784.60153274584,207.243332422552,0
