t,n_sat,dop,sigma_pos,dt_upd
72.6,10.0867693346275,1.87727686595488,1.67727686595488,0.338988449854407
72.8,10.0829423142684,1.87938172715239,1.67938172715239,0.339418989644806
73,10.0791534999477,1.88146557502874,1.68146557502874,0.339845231255879
73.2,10.0754040391416,1.88352777847211,1.68352777847211,0.340267045596567
73.4,10.0716950686752,1.88556771222866,1.68556771222866,0.340684304774043
73.6,10.0680277143617,1.88758475710105,1.68758475710105,0.341096882134305
73.8,10.0644030906453,1.88957830014506,1.68957830014506,0.341504652302399
74,10.0608223002465,1.89154773486442,1.69154773486442,0.341907491222267
74.2,10.0572864338116,1.89349246140363,1.69349246140363,0.342305276196198
74.4,10.0537965695655,1.89541188673898,1.69541188673898,0.342697885923882
74.6,10.0503537729686,1.89730542486729,1.69730542486729,0.343085200541036
74.8,10.0469590963768,1.89917249699275,1.69917249699275,0.343467101657608
75,10.0436135787064,1.90101253171149,1.70101253171149,0.343843472395531
75.2,10.040318245102,1.90282496519391,1.70282496519391,0.344214197426028
75.4,10.0370741066094,1.90460924136484,1.70460924136484,0.344579163006444
75.6,10.0338821598524,1.90636481208118,1.70636481208118,0.344938257016605
75.8,10.030743386714,1.9080911373073,1.7080911373073,0.345291368994674
76,10.027658754022,1.90978768528788,1.70978768528788,0.345638390172521
76.2,10.0246292132395,1.9114539327183,1.7114539327183,0.345979213510561
76.4,10.0216557001593,1.91308936491237,1.71308936491237,0.346313733732075
76.6,10.0187391346045,1.91469347596753,1.71469347596753,0.346641847356994
76.8,10.0158804201322,1.91626576892731,1.71626576892731,0.346963452735132
77,10.0130804437435,1.91780575594107,1.71780575594107,0.347278450078855
77.2,10.0103400755983,1.91931295842095,1.71931295842095,0.347586741495193
77.4,10.0076601687346,1.92078690719597,1.72078690719597,0.347888231017357
77.6,10.005041558794,1.92222714266329,1.72222714266329,0.348182824635672
77.8,10.0024850637519,1.92363321493645,1.72363321493645,0.34847043032791
78,9.99999148365326,1.92500468399071,1.72500468399071,0.348750958089008
78.2,9.99756160035407,1.92634111980526,1.72634111980526,0.349024319960167
78.4,9.99519617726827,1.92764210250245,1.72764210250245,0.34929043005732
78.6,9.99289595912035,1.92890722248381,1.72890722248381,0.349549204598961
78.8,9.99066167170379,1.93013608056292,1.73013608056292,0.349800561933324
79,9.98849402164529,1.93132828809509,1.73132828809509,0.350044422564904
79.2,9.98639369617501,1.93248346710375,1.73248346710375,0.350280709180312
79.4,9.98436136290265,1.93360125040354,1.73360125040354,0.350509346673451
79.6,9.98239766959984,1.93468128172009,1.73468128172009,0.350730262170018
79.8,9.98050324398846,1.93572321580635,1.73572321580635,0.350943385051298
80,9.9786786935353,1.93672671855559,1.73672671855559,0.351148646977279
80.2,9.97692460525298,1.93769146711086,1.73769146711086,0.35134598190904
80.4,9.97524154550723,1.93861714997102,1.73861714997102,0.351535326130437
80.6,9.97363005983057,1.93950346709319,1.73950346709319,0.351716618269061
80.8,9.97209067274247,1.94035012999164,1.74035012999164,0.351889799316472
81,9.97062388757606,1.94115686183317,1.74115686183317,0.352054812647694
81.2,9.96923018631144,1.94192339752871,1.74192339752871,0.352211604039963
81.4,9.96791002941562,1.94264948382141,1.74264948382141,0.352360121690742
