t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
31.4,0,0,4.58917937482058,1.34910319226026,2.5858469292573
31.6,0,0,4.58163195181937,1.34638772579592,2.5810057463139
31.8,0,0,4.57503401964031,1.34418167761331,2.57612897186605
32,0,0,4.56912122979995,1.34235032448366,2.57122163172076
32.2,0,0,4.56420277470861,1.34104545287054,2.56628645362983
32.4,0,0,4.55769303155269,1.33897684768858,2.561333597639
32.6,0,0,4.54441769641391,1.33357976664995,2.55636457601009
32.8,0,0,4.53433330552227,1.32978951359903,2.55137995716448
33,0,0,4.52482657749904,1.32631301740504,2.54637882213
33.2,0,0,4.5175044457909,1.32395066539436,2.54135837000902
33.4,0,0,4.51012748568989,1.32158516226278,2.53632739483974
33.6,0,0,4.50246132585131,1.3190977773094,2.53128976454009
33.8,0,0,4.49400940406648,1.31624211952766,2.52624701098172
34,0,0,4.48443117698503,1.31284912001665,2.52120066768544
34.2,0,0,4.47767177274355,1.31087376349529,2.51615226932844
34.4,0,0,4.47193926094318,1.30942763990491,2.51110335125172
34.6,0,0,4.46650010013978,1.30814689265658,2.50605544896763
34.8,0,0,4.46070517034678,1.30670950258577,2.50101009766796
35,0,0,4.45301548929654,1.30435241517205,2.49596883173269
35.2,0,0,4.44749429514252,1.30309470115843,2.49092750175425
35.4,0,0,4.44497662617723,1.30334952140824,2.48588803338749
35.6,0,0,4.45446133651136,1.30957536261035,2.48085317462695
35.8,0,0,4.46282607479388,1.3152676370242,2.47582505506723
36,0,0,4.48020315186418,1.32544189663361,2.47081120591521
36.2,0,0,4.47046504730116,1.32220144217494,2.46580386918475
36.4,0,0,4.46121354494424,1.31924102479406,2.46078911225841
36.6,0,0,4.45237006379742,1.31658066318455,2.45570790379542
36.8,0,0,4.44556938716485,1.31512247047047,2.45046759298361
37,0,0,4.43774967540798,1.31352025458264,2.44489442429514
37.2,0,0,4.43327472279441,1.3135269771489,2.43940797352935
37.4,0,0,4.40014489835186,1.29928754891696,2.43400477110383
37.6,0,0,4.37453373454675,1.28873404832786,2.42868205275733
37.8,0,0,4.33887414245251,1.27316955052863,2.42343108936752
38,0,0,4.36137962271719,1.28645794045057,2.41819578750216
38.2,0,0,4.33697422855882,1.27650111613392,2.41299821682596
38.4,0,0,4.30961123161005,1.26501683307855,2.40790714883821
38.6,0,0,4.29902690633051,1.26178605053912,2.40292437426243
38.8,0,0,4.29272555182781,1.2606149751511,2.39805166757814
39,0,0,4.289780376404,1.2610435816492,2.39329078610867
39.2,0,0,4.27201975732214,1.25406499628667,2.38864346910587
39.4,0,0,4.26515642009264,1.25242223764657,2.3841114368325
39.6,0,0,4.25817757818441,1.25065649480571,2.3796963896434
39.8,0,0,4.251373138981,1.24892618669791,2.37538428263853
40,0,0,4.25756669754577,1.2536273667287,2.37113480723054
40.2,0,0,4.26802890256157,1.26041485895099,2.36696807923612
40.4,0,0,4.28852554132588,1.27212828430331,2.36290344343423
40.6,0,0,4.29877047356049,1.27870560105224,2.35894986679203
40.8,0,0,4.30102452214496,1.28126473074454,2.35511091449968
41,0,0,4.2944740521672,1.27964786042084,2.35113690033271
41.2,0,0,4.28630174441469,1.2774176361017,2.34702588361397
41.4,0,0,4.36727868728243,1.31961694142339,2.34272251569084
41.6,1,1,5.56711674352014,1.86545750556313,2.33846486167045
41.8,0,0,4.25541535192828,1.26847590851095,2.33412148923619
42,0,0,4.23233034008823,1.25931106478071,2.32978295231357
42.2,0,0,4.19861119085979,1.24485972736598,2.32552245927189
42.4,0,0,4.22328914520919,1.25935635146449,2.32131904710004
42.6,0,0,4.16057093946983,1.2305374618044,2.31717927504455
42.8,0,0,4.14219813334711,1.22368922881659,2.3131114127993
43,0,0,4.13383096030566,1.22181856505877,2.30908931572607
43.2,0,0,4.11971298787425,1.21709575254788,2.30513467643281
43.4,0,0,4.10946715483649,1.2142857644774,2.30125261744093
43.6,0,0,4.10193919451563,1.21280683812128,2.2974537099781
43.8,0,0,4.09162905650259,1.20993254052779,2.29373913287856
44,0,0,4.0865289694707,1.20962345619477,2.29011004812479
44.2,0,0,4.07998087155248,1.20857921448913,2.2865676005074
44.4,0,0,4.06776699309204,1.20470889541344,2.28311291728809
44.6,0,0,4.0613963901983,1.20371998458837,2.2797431201489
44.8,0,0,4.06314007829334,1.20673930838192,2.27645747154983
45,0,0,4.20313633528665,1.27827006072927,2.27325213796846
45.2,0,0,4.0741499730395,1.2164705095769,2.27013633275305
45.4,0,0,4.06683555949253,1.21495592797651,2.26711083859976
45.6,0,0,4.05953572068618,1.21343239041865,2.26417439680933
45.8,0,0,4.07796814559959,1.22466153583337,2.26131165160057
46,0,0,4.0675028022557,1.22169908604099,2.25838890532127
46.2,0,0,4.06184580529902,1.22119659991978,2.25546150414104
46.4,0,0,4.05483902612571,1.22002992805199,2.25260341514846
46.6,0,0,4.04598331903805,1.21795137262779,2.24981531863425
46.8,0,0,4.01768147622425,1.20627007179512,2.24706627314726
47,0,0,4.0025917818991,1.20115783698341,2.24437112586871
47.2,0,0,3.99778941539975,1.20117372293133,2.24172133856992
47.4,0,0,3.99548259717512,1.20242263133758,2.23915123166601
47.6,0,0,3.98564403195826,1.19993439218217,2.23666152020624
47.8,0,0,3.96498723290591,1.1920792201042,2.23425338936952
48,0,0,3.95034520906143,1.18721558672215,2.23191098400588
48.2,0,0,3.94258229595393,1.18576748170554,2.2296389631284
48.4,0,0,4.00227054676683,1.21776599924633,2.22742678290832
48.6,0,0,3.953050332189,1.19577192322587,2.22530740294204
48.8,0,0,3.92172794935905,1.18263231579007,2.22328139734535
49,0,0,3.91318642227563,1.18076683148046,2.22134931783822
49.2,0,0,3.91980812022052,1.18639957003496,2.2195116936318
49.4,0,0,3.92012234702059,1.18888965249766,2.21776815776054
