t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
10.6,1,1,3.74399109758401,1.36694855400882,2.42873829319437
10.8,1,1,3.74738829405613,1.36674308622047,2.43152689566058
11,1,1,3.75266544469289,1.3674852001862,2.43425172704008
11.2,1,1,3.77683598764952,1.37768189390987,2.43691205004812
11.4,1,1,3.77442701555494,1.3745969894384,2.43950715003746
11.6,1,1,3.77477236623951,1.37289767821296,2.44203633518535
11.8,1,1,3.77963402493314,1.37346519340026,2.44449897163618
12,1,1,3.78921738356673,1.37640368342421,2.44689297126817
12.2,1,1,3.79959496825578,1.37975393230647,2.44921253447084
12.4,1,1,3.80327400423019,1.37978588686459,2.4514375178704
12.6,1,1,3.81522899875552,1.38397415213216,2.45358303696958
12.8,1,1,3.8210594776842,1.38511412215673,2.45565416006167
13,1,1,3.82476403657131,1.38520810532059,2.45764700292326
13.2,1,1,3.82833016230811,1.38525347845,2.45955694418072
13.4,1,1,3.83461409654744,1.38668212834253,2.46137922142131
13.6,1,1,3.83953481177637,1.38745996066407,2.46310586627032
13.8,1,1,3.8504189057399,1.39123524308559,2.46475501180376
14,1,1,3.84211479540119,1.38543402967242,2.46632429166203
14.2,1,1,3.84186176353203,1.38368630066748,2.46780103335728
14.4,1,1,3.83816680056817,1.38024494285416,2.46918589546352
14.6,1,1,3.85510853178528,1.38713795462144,2.47049257408255
14.8,1,1,3.86139537719869,1.38871628567032,2.47172499356434
15,1,1,3.84285000535346,1.37789149081527,2.47288286682943
15.2,1,1,3.8430562707136,1.3764557146403,2.4739659315396
15.4,1,1,3.8459381186125,1.37637114396368,2.47497395015166
15.6,1,1,3.85108517419749,1.3774328087592,2.47590670211008
15.8,1,1,3.85219010624599,1.37648729208123,2.47676394980868
16,1,1,3.85677692370334,1.37729694357943,2.47754535927973
16.2,1,1,3.86616567363755,1.38052190347119,2.47825089536827
16.4,1,1,3.87013999196969,1.38105413020758,2.47888051497307
16.6,1,1,3.87333674163723,1.38121224966753,2.47943413043125
16.8,1,1,3.8761873386079,1.38121216098691,2.47991167902904
17,1,1,3.87898398524851,1.38120546670106,2.48030666253381
17.2,1,1,3.88453508149114,1.3826167490498,2.48059451045834
17.4,1,1,3.88976228847747,1.38388721922205,2.48079930986559
17.6,1,1,3.89524083759696,1.38530318127322,2.48092290893968
17.8,1,1,3.8962388742719,1.38449827557589,2.48096610758213
18,1,1,3.89228085527464,1.38123487972143,2.48092901939056
18.2,1,1,3.8935695644937,1.38062049486563,2.48080453211045
18.4,1,1,3.89546318110935,1.3803333006169,2.48059408852888
18.6,1,1,3.89750438957022,1.3801428896537,2.48030017280083
18.8,1,1,3.89945898569313,1.37993040396361,2.47992529732068
19,1,1,3.89844070212323,1.3782528403424,2.47946970127969
19.2,1,1,3.89757185065069,1.37667148281577,2.47893364701888
19.4,1,1,3.89628062917079,1.37490055610537,2.478317419942
19.6,1,1,3.89789091840854,1.37460212397726,2.47762132842109
19.8,1,1,3.89941430632253,1.37428210143038,2.47684570369461
20,1,1,3.90085078436974,1.37394060281561,2.47599089975826
20.2,1,1,3.90220036176345,1.37357774895178,2.47505729324837
20.4,1,1,3.90346306542515,1.37319366708883,2.47404528331808
20.6,1,1,3.91025853872905,1.3755982902676,2.47295529150623
20.8,1,1,3.9331345890427,1.38606563107795,2.47178776159897
21,1,1,3.90673046767238,1.37191542161951,2.47054315948429
21.2,1,1,3.90764629777003,1.37144782744345,2.4692219729994
21.4,1,1,3.90847565228727,1.37095973651809,2.46782471177097
21.6,1,1,3.9528161355199,1.39225004999002,2.4663519070484
21.8,1,1,3.91785454869968,1.37391226496918,2.46480411153012
22,1,1,3.91044626700186,1.36937416302198,2.46318189918288
