t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
21.8,1,1,5.27944491942444,1.75692472388833,2.16112046264321
22,1,1,5.27870677894304,1.75570045430773,2.15926516810173
22.2,1,1,5.27729021546099,1.75415343104434,2.15735796162644
22.4,1,1,5.37728581516822,1.80334818770121,2.15538735911864
22.6,1,1,5.2801691216855,1.75487035678945,2.15281898439061
22.8,0,0,4.16977861578293,1.25018304716068,2.14994137282007
23,0,0,4.16873224216577,1.24990915781681,2.14718818217066
23.2,0,0,4.1672698159375,1.24916904795532,2.14455984792755
23.4,0,0,4.15645918709685,1.24349734573478,2.14205666200664
23.6,0,0,4.14657793598436,1.23806296426216,2.1396603656432
23.8,0,0,4.14558425148942,1.23697611352616,2.13728898250033
24,0,0,4.14499386750342,1.23594311090869,2.13497582313581
24.2,0,0,4.14557434731737,1.2353593089446,2.13271437962179
24.4,0,0,4.15835729184617,1.24088692660302,2.13041306124011
24.6,0,0,4.16280716765916,1.24203785389587,2.12821173926816
24.8,0,0,4.16145604488961,1.24007954571135,2.12611035291814
25,0,0,4.1607870381136,1.23826082110809,2.12410516801943
25.2,0,0,4.15929739799566,1.235933656537,2.12213182533985
25.4,0,0,4.15900754344747,1.23495599194861,2.11965623118648
25.6,0,0,4.15962154403927,1.23488793962754,2.11686349235366
25.8,1,1,5.31268045705292,1.76106695268711,2.11402780364751
26,1,1,5.28776950429206,1.74828560514603,2.11115009889327
26.2,0,0,4.14334425315306,1.22577163816641,2.10823132706712
26.4,0,0,4.14080587525376,1.22422935949255,2.10527007283562
26.6,0,0,4.15142031331762,1.22932137591518,2.10224857892575
26.8,0,0,4.16040004340111,1.23362754969595,2.09918444512285
27,0,0,4.13633927772533,1.22144393761505,2.096079299139
27.2,0,0,4.13314055821799,1.21979970210805,2.09288496248857
27.4,0,0,4.12846615629141,1.2175819609752,2.08956709257171
27.6,0,0,4.12499497411122,1.21610434594199,2.0861429777807
27.8,0,0,4.12195385879289,1.21481868770366,2.08271559672175
28,0,0,4.11513832431382,1.21161631581271,2.07929001831856
28.2,0,0,4.10519392344022,1.20682002893611,2.0758672498434
28.4,0,0,4.09867965536899,1.20375716619302,2.07241813125302
28.6,0,0,4.09490767543898,1.20206840039767,2.06895342126593
28.8,0,0,4.09127667504896,1.20043572668116,2.06548511396663
29,0,0,4.08825493002854,1.19904573318282,2.06204426808421
29.2,0,0,4.10530993861752,1.20763223877742,2.05863189845206
29.4,0,0,4.11356232005061,1.21175563044279,2.05524902158883
29.6,0,0,4.08765580144308,1.19873785651083,2.05189665547344
29.8,0,0,4.08498972405893,1.19727867960402,2.04857581932106
30,0,0,4.08822511675545,1.19873128551431,2.04527328887378
30.2,1,1,5.30177804668891,1.75576280743679,2.04170043306621
30.4,0,0,4.0762771321333,1.19332063058786,2.03808989499085
30.6,0,0,4.0736808721161,1.19237316245289,2.03444961349831
30.8,0,0,4.06901283931186,1.19041437422901,2.03079193189511
31,0,0,4.07717373414821,1.19489402908341,2.02711832519838
31.2,0,0,4.06412308565626,1.18879927248113,2.02342524343852
31.4,0,0,4.05584441793459,1.18512452031671,2.01971212264909
31.6,0,0,4.05112316659463,1.18326248458014,2.01598007982207
31.8,0,0,4.04623382397508,1.1813428353288,2.01223501143961
32,0,0,4.04089329432381,1.17930012005651,2.00843001417732
32.2,0,0,4.03557844572062,1.1774226544773,2.00453472854308
32.4,0,0,4.03382975802244,1.17745708359397,2.00056516417766
32.6,0,0,4.02897120072975,1.17590483782537,1.99662376086627
32.8,0,0,4.0192287609879,1.1718787172931,1.99271176158076
33,0,0,4.01019323962822,1.16818866331951,1.98882111100564
33.2,0,0,4.00148978469392,1.16466236503172,1.984943391057
33.4,0,0,3.99550372378137,1.16273593996765,1.98092608775527
33.6,0,0,4.04684510762708,1.18939370199352,1.97697270740092
33.8,0,0,4.00432290150624,1.169024318589,1.97309434723213
34,0,0,3.98385203360751,1.15957244842552,1.96930020325336
34.2,0,0,3.97955253548996,1.15809767072901,1.96559166369642
34.4,0,0,3.98255768346754,1.16016406451047,1.96197145361058
34.6,0,0,3.98000678955395,1.15934111808281,1.95844078586093
34.8,0,0,3.96515466280704,1.15242238948309,1.95489591144229
35,0,0,3.96133458634788,1.15118654555569,1.95126723565824
35.2,0,0,3.95907701382102,1.15095789080241,1.94751857270813
35.4,0,0,3.95682998948065,1.15073801683703,1.9437913804881
35.6,0,0,3.94906064627194,1.14776024487338,1.94008690003468
35.8,0,0,3.94061383405932,1.14444675007731,1.93640636996174
36,0,0,3.93048272394562,1.14032925583478,1.93272869159071
36.2,0,0,3.92833742258806,1.14026734555956,1.92903945435481
36.4,0,0,3.92048467244797,1.13742215949642,1.9253348185417
36.6,0,0,3.91400002684429,1.13528265328705,1.92164664934648
36.8,0,0,3.90718710485692,1.13300077627819,1.91797590771232
37,0,0,3.93227568493609,1.14669931485742,1.91431865178248
37.2,0,0,3.92784268175449,1.14566004196934,1.91068013370814
37.4,0,0,3.88439079555395,1.12512999519324,1.9070641006975
37.6,0,0,3.87814396211715,1.12322089701249,1.90347172483856
37.8,0,0,3.87797522689423,1.12436902293428,1.89990417049046
38,0,0,3.90108259098034,1.13717377097263,1.89636218595893
38.2,0,0,3.8584947199947,1.11715658364757,1.89284227416303
38.4,0,0,3.85252881886157,1.11546672909796,1.88935130526467
38.6,0,0,3.84692628479634,1.11397386219173,1.88589090732988
38.8,0,0,3.84177763975412,1.11272239535814,1.88246257465955
39,0,0,3.8359545104287,1.11114787899385,1.87906742108519
39.2,0,0,3.82989370048564,1.10946845017822,1.87570655032219
39.4,0,0,3.82388391135537,1.10782819313077,1.87238105560315
39.6,0,0,3.81791577868131,1.1062273140521,1.86908876522455
39.8,0,0,3.81193072611016,1.10464035378106,1.86582816377501
40,0,0,3.80680531261602,1.10350877362806,1.86259813171334
40.2,0,0,3.80099979027949,1.10205376031972,1.85940518578851
40.4,0,0,3.79738768151463,1.10171181657131,1.85625035147009
40.6,0,0,3.79901917145833,1.104007775813,1.85313464115919
40.8,0,0,3.78079422462318,1.09639136057733,1.85005905384775
41,0,0,3.77482260541763,1.09492034343237,1.8470225865606
41.2,0,0,3.76883219942018,1.09345622335306,1.84402758813227
41.4,0,0,3.76888880571507,1.09503121217221,1.84107528453206
41.6,0,0,3.75775584994093,1.0910267342921,1.83816663480763
41.8,0,0,3.75000698047658,1.08872936756509,1.83530255622664
42,0,0,3.74386947027488,1.08725248108472,1.83248396383712
42.2,0,0,3.73785687718685,1.08585258924559,1.82971175511559
42.4,0,0,3.73193426748405,1.08451196251949,1.82698681032254
42.6,0,0,3.72596094151567,1.08315999169871,1.82430999134841
42.8,0,0,3.72003286376739,1.08184439975112,1.8216821434607
43,0,0,3.71414704155924,1.08056343965228,1.81910408969949
43.2,0,0,3.70828797784996,1.07930909769133,1.81657664520673
43.4,0,0,3.70245005816875,1.07807830552048,1.81410060525831
43.6,0,0,3.69670663119386,1.07690747556917,1.81167674810546
43.8,0,0,3.69091069070106,1.07572284680427,1.80930583172475
44,0,0,3.68566682990553,1.07482645834952,1.80698859583515
44.2,0,0,3.67944632750151,1.07345369255838,1.80472576164606
44.4,0,0,3.67368472027433,1.07232206137236,1.8025180316114
44.6,0,0,3.66804414231314,1.07126240711449,1.80036606954163
44.8,0,0,3.66256007831289,1.07029219995714,1.79827055037186
45,0,0,3.65690732576731,1.06924857800879,1.79623212274009
45.2,0,0,3.65120511807503,1.06819090333406,1.79425141228964
45.4,0,0,3.64557302761203,1.06717871032641,1.79232902348226
45.6,0,0,3.64034867986568,1.06638056661049,1.79046553700064
45.8,0,0,3.63530877897741,1.06568456868298,1.78866152038788
46,0,0,3.6303362766725,1.06503193838681,1.78691752030417
46.2,0,0,3.62491959654856,1.06416663747534,1.78523406084127
46.4,0,0,3.61949564844844,1.06330687262842,1.78361164474025
46.6,0,0,3.61450070819754,1.06267124241793,1.78205030702606
46.8,0,0,3.60896844389217,1.06177643278682,1.7805504463927
47,0,0,3.60384144605166,1.06109470131766,1.77911174015908
47.2,0,0,3.59901095425033,1.06056875811368,1.77773628835245
47.4,0,0,3.59828121028271,1.06210042663216,1.77642452164549
