Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10011,ForestGeometry,AvgTxCost,2.72888519134775,0,3.4273690515807,0.0491128544873894,0.698483860232945,25.5959416118923,0.690558799851324,0.706408920614565,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,14.2220171790726,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10011,ForestGeometry,EmgTimely,0.3,0.0868966075756889,0.301,0.0883464885596271,0.001,0.1,-0.000141017763199978,0.00214101776319998,0.317310527664727,p = 0.3173,0.317310527664727,p = 0.3173,n.s.,n.s.,1,0.141421356237309,Below1pp,1,p = 1,n.s.
10019,Default,TimelyRate,0.999833610648918,0.000504235879144198,0.999833610648918,0.000504235879144198,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,Default,LossRate,0.000166389351081531,0.000504235879144198,0.000166389351081531,0.000504235879144198,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,Default,AvgDelay,0.0120930368661759,0.000110605071189142,0.0136779552526165,0.000241756637996417,0.00158491838644056,13.1060411373884,0.00155199389715899,0.00161784287572213,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.76775036375913,Meaningful,1.1125369292536e-306,p < 1e-15,***
10019,Default,AvgTxCost,2.49966722129784,8.97195690676443e-16,3.10399101497504,0.0227197426938224,0.604323793677193,24.176169872861,0.600657638765557,0.60798994858883,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,26.5990597614256,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10019,Default,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,ForestGeometry,TimelyRate,0.667054908485857,0.00940189229454057,0.668752079866889,0.0102890481242145,0.00169717138103161,0.169717138103165,0.000818338554320852,0.00257600420774238,0.0275598679329967,p = 0.02756,0.0551197358659934,p = 0.05512,*,n.s.,0.333333333333333,0.311621082953204,Below1pp,0.41339801899495,p = 0.4134,n.s.
10019,ForestGeometry,LossRate,0.279434276206323,0.00882635264543101,0.262628951747088,0.00935435702313662,-0.0168053244592346,-1.68053244592345,-0.0178644679837457,-0.0157461809347235,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.56035089808242,Meaningful,1.1125369292536e-306,p < 1e-15,***
10019,ForestGeometry,AvgDelay,0.0395409188826282,0.000299583612817432,0.0398790012197318,0.000281717446738274,0.00033808233710359,0.855018918774082,0.000316706782751737,0.000359457891455444,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.55218703859401,Sub-ms,1.1125369292536e-306,p < 1e-15,***
