Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgDelayMean,AvgDelayStd,AvgDelayCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
ForestParam,Oracle,Normal,0.8732,0.0290509534221657,0.012732141705976,0.1268,0.0290509534221657,0.012732141705976,0.0668215331075268,0.00212022006229539,0.00092922741256406,3.97472,0,0,NaN,NaN,NaN
ForestParam,Oracle,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,0.012044257203741,0.000180448140191168,7.90848843446492e-05,2.00396666666667,0.00873381544136027,0.0038277633858445,NaN,NaN,NaN
ForestParam,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,0.012564025603394,0.000909715945724263,0.000398700592191572,2.29961538461538,0.165768690644169,0.0726513319210132,NaN,NaN,NaN
ForestParam,Oracle,PosDeg_Emerg,0.990909090909091,0.00780359159344502,0.00342007480923144,0.00499999999999998,0.00623938855593871,0.00273453260202619,0.0208109305757222,0.000777507929932149,0.000340757874537192,3.40880909090909,0.150420902583,0.0659248672288424,0.916666666666667,0.101162829777814,0.0443365649791687
ForestParam,Oracle,Recovery,0.995364238410596,0.00485228541102679,0.00212660784495614,0.00463576158940398,0.00485228541102679,0.00212660784495614,0.0154186725220684,0.000379538781867118,0.000166340205205059,1.43034768211921,0.0242947695524536,0.0106476522185278,NaN,NaN,NaN
ForestParam,Oracle,Full,0.970549084858569,0.0056901112140045,0.00249380119291339,0.028702163061564,0.00583612435649115,0.00255779427410626,0.0248630410231604,0.000670352324359072,0.000293794859763807,2.55883777038269,0.0299639575705183,0.0131322834165093,0.916666666666667,0.101162829777814,0.0443365649791687
ForestGeometryDemo,Link-delay-aware,Normal,0.3856,0.0105750451037983,0.00463471786457499,0.6144,0.0105750451037983,0.00463471786457499,0.0132190282486327,0.00127348856835717,0.000558130973453442,1,0,0,NaN,NaN,NaN
ForestGeometryDemo,Link-delay-aware,Coop_1,0.933,0.0034027852368936,0.00149133638409526,0.067,0.0034027852368936,0.00149133638409526,0.0120641683692443,0.000217383382271484,9.52724679078208e-05,1.034,0,0,NaN,NaN,NaN
ForestGeometryDemo,Link-delay-aware,LinkDeg_Emerg,0.742307692307693,0.0130876355265139,0.00573590916959714,0.257692307692308,0.0130876355265139,0.00573590916959714,0.0146623704010561,0.00115748833316451,0.000507291628839279,1.72092307692308,6.83438873551148e-16,2.99530292826345e-16,NaN,NaN,NaN
ForestGeometryDemo,Link-delay-aware,PosDeg_Emerg,0.873636363636364,0.0312004282769147,0.0136741905966404,0.101818181818182,0.0331865697587623,0.0145446554804437,0.0300500501158724,0.00161384254446566,0.000707297680343661,3.63163636363636,9.11251831401531e-16,3.9937372376846e-16,0.941525423728814,0.0177976721147841,0.00780017371922229
ForestGeometryDemo,Link-delay-aware,Recovery,0.94635761589404,0.0056439842796476,0.00247358517259352,0.0496688741721854,0.00588426037509032,0.00257889081441803,0.0136654795665653,0.00040671412231361,0.00017825032328087,2.1817880794702,4.55625915700765e-16,1.9968686188423e-16,0.967708333333333,0.0106337038652925,0.00466042620029766
ForestGeometryDemo,Link-delay-aware,Full,0.791014975041597,0.007088141130259,0.00310651481866878,0.203494176372712,0.00748216718046122,0.00327920434916773,0.0166460770888371,0.000511256082397679,0.000224067857413683,1.86504159733777,2.27812957850383e-16,9.9843430942115e-17,0.953271028037383,0.0109326663900112,0.00479145230378491
ForestGeometryDemo,Confidence-driven,Normal,0.3988,0.0156326244555551,0.006851299746072,0.6012,0.0156326244555551,0.00685129974607199,0.0155822417908009,0.00218518150468084,0.00095769801997776,1.407696,0.0849736240439225,0.0372413327327174,NaN,NaN,NaN
ForestGeometryDemo,Confidence-driven,Coop_1,0.934333333333333,0.00391428632408266,0.00171551161959313,0.0656666666666667,0.00391428632408265,0.00171551161959313,0.0123380901010279,0.000419934893831013,0.000184044581871139,1.11869,0.0324443871464687,0.0142193796089736,NaN,NaN,NaN
ForestGeometryDemo,Confidence-driven,LinkDeg_Emerg,0.763076923076923,0.0144665337225116,0.0063402379492565,0.236923076923077,0.0144665337225116,0.0063402379492565,0.0169897839823529,0.0011958452814422,0.000524102302615915,2.25526923076923,0.213159126340683,0.0934211061183577,NaN,NaN,NaN
ForestGeometryDemo,Confidence-driven,PosDeg_Emerg,0.878181818181818,0.0327644658408401,0.0143596602818513,0.0972727272727273,0.034027852368936,0.0149133638409526,0.0303732890916869,0.0015619254110597,0.000684543993403104,3.99067272727273,0.0639377102811657,0.0280219370368172,0.940677966101695,0.0169491525423729,0.00742829362016879
ForestGeometryDemo,Confidence-driven,Recovery,0.948344370860927,0.0063010144515729,0.00276154134162141,0.047682119205298,0.00630101445157293,0.00276154134162142,0.0139346063868684,0.0004397562089681,0.000192731656248934,2.39951986754967,0.0457228355095775,0.0200389161913975,0.967708333333333,0.0106337038652925,0.00466042620029766
ForestGeometryDemo,Confidence-driven,Full,0.797670549084858,0.00784903411745646,0.00343999087349215,0.196838602329451,0.00763637539556004,0.0033467890792911,0.0173539593434095,0.000478001031234825,0.000209493188634589,2.14918386023295,0.0326776354015055,0.0143216051639371,0.952803738317757,0.0107096356688772,0.00469370478049372
ForestGeometryDemo,Oracle,Normal,0.41,0.0199156114379491,0.00872840155379039,0.59,0.0199156114379491,0.00872840155379038,0.017034555972116,0.00286177788649523,0.00125422945857897,1.73742,0.0233687060200737,0.0102417869805903,NaN,NaN,NaN
ForestGeometryDemo,Oracle,Coop_1,0.937333333333333,0.00547188454445414,0.00239815913806027,0.0626666666666667,0.00547188454445414,0.00239815913806027,0.0124624071348212,0.000400456214601568,0.000175507674300824,1.19933333333333,0.0178602109310872,0.00782758256394156,NaN,NaN,NaN
ForestGeometryDemo,Oracle,LinkDeg_Emerg,0.782307692307693,0.0207459758848736,0.00909232481827716,0.217692307692308,0.0207459758848736,0.00909232481827717,0.0192330937634196,0.00174036368149608,0.000762748013489817,2.83380769230769,0.0669801864380242,0.0293553610041222,NaN,NaN,NaN
ForestGeometryDemo,Oracle,PosDeg_Emerg,0.890909090909091,0.0294948038419568,0.0129266677292329,0.0845454545454545,0.0315056420446205,0.0138079564281632,0.0313593804027535,0.0015604474626939,0.000683896253972521,3.89195454545454,0.0373822349780351,0.0163834868381043,0.941525423728814,0.0177976721147841,0.00780017371922229
ForestGeometryDemo,Oracle,Recovery,0.951986754966888,0.0077096536635046,0.00337890469621701,0.0443708609271523,0.00777672779619075,0.00340830123097975,0.0140997224608827,0.000601726908524683,0.00026371844518499,2.33451655629139,0.0251744182838333,0.0110331752730263,0.967708333333333,0.0106337038652925,0.00466042620029766
ForestGeometryDemo,Oracle,Full,0.806073211314476,0.00792432301318272,0.00347298768689593,0.188519134775374,0.00778753058725674,0.00341303576291312,0.0180584652061827,0.000625472441428744,0.000274125383829136,2.26605990016639,0.0143173102950962,0.00627483789865938,0.953271028037383,0.0109326663900112,0.00479145230378491
