Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Confidence-driven,Full,1,0,0,0,0,0,3.1077537437604,0.0143322961765124,0.00888324920350876,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,Normal,1,0,0,0,0,0,2.308,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,Coop_1,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,Recovery,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,Default,Oracle,Full,1,0,0,0,0,0,2.49966722129784,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,Normal,1,0,0,0,0,0,2.308,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,Coop_1,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,PosDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,Recovery,0.998013245033113,0.00446985799808312,0.00277044668992679,0.00198675496688742,0.00446985799808312,0.00277044668992679,2.55,4.6811112914356e-16,2.90138283768708e-16,0.998013245033113,0.00446985799808312,0.00277044668992679
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Link-delay-aware,Full,0.999500831946756,0.00112304252530874,0.00069606896868377,0.000499168053244592,0.00112304252530874,0.00069606896868377,2.49966722129784,4.6811112914356e-16,2.90138283768708e-16,0.999450549450549,0.00123616951961639,0.000766185806188543
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,Normal,1,0,0,0,0,0,2.644,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,Coop_1,1,0,0,0,0,0,3.1612,0.0126209702039457,0.00782255837661531,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,3.02353846153846,0.0780896162474915,0.0484004455943105,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,3.48545454545455,0.0658698943008609,0.0408265834641519,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,Recovery,1,0,0,0,0,0,3.27317880794702,0.0677441687552025,0.0419882708064057,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Confidence-driven,Full,1,0,0,0,0,0,3.12622296173045,0.0193995998160262,0.0120239965384275,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,Normal,1,0,0,0,0,0,2.308,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,Coop_1,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2.55,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,Recovery,0.998013245033113,0.00446985799808312,0.00277044668992679,0.00198675496688742,0.00446985799808312,0.00277044668992679,2.55,4.6811112914356e-16,2.90138283768708e-16,0.998013245033113,0.00446985799808312,0.00277044668992679
10019,DenseBlind,ShortRangeOccluded,High,Dense,ForestGeometry,Oracle,Full,0.999500831946756,0.00112304252530874,0.00069606896868377,0.000499168053244592,0.00112304252530874,0.00069606896868377,2.49966722129784,4.6811112914356e-16,2.90138283768708e-16,0.999450549450549,0.00123616951961639,0.000766185806188543
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Normal,0.692,0.044820630170591,0.0277801143906132,0.308,0.044820630170591,0.0277801143906132,1.5944,2.3405556457178e-16,1.45069141884354e-16,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Coop_1,0.896,0.0213610930501296,0.0132397426404438,0.104,0.0213610930501296,0.0132397426404438,2.008,4.6811112914356e-16,2.90138283768708e-16,0.9875,0.0201269121474853,0.0124747893918242
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,LinkDeg_Emerg,0.990769230769231,0.0129734468109472,0.00804102564102564,0.00923076923076922,0.0129734468109472,0.00804102564102564,2.05076923076923,0,0,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Recovery,0.982119205298013,0.0143232920066299,0.00887766836119625,0.0178807947019868,0.0143232920066299,0.00887766836119625,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Full,0.904492512479201,0.0138146589540594,0.00856241432908037,0.0955074875207987,0.0138146589540594,0.00856241432908037,1.92312811980033,0,0,0.991666666666667,0.0134179414316569,0.00831652626121616
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Normal,0.9152,0.0230014492297043,0.0142564459339159,0.0848,0.0230014492297043,0.0142564459339159,2.45292,0.00363709285617563,0.00225429350746027,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Coop_1,0.914,0.0231900361745681,0.0143733333333333,0.086,0.0231900361745681,0.0143733333333333,2.1519,0.00796450458806659,0.0049364510868977,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,LinkDeg_Emerg,0.992307692307692,0.0108785658644084,0.00674260497830705,0.00769230769230768,0.0108785658644084,0.00674260497830705,2.13569230769231,0.0493843757482806,0.0306087532052692,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,2.00890909090909,0.0281730191542275,0.0174618181818182,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Recovery,0.982119205298013,0.0143232920066299,0.00887766836119625,0.0178807947019868,0.0143232920066299,0.00887766836119625,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Full,0.955574043261231,0.0102283973077943,0.00633962633192983,0.0444259567387687,0.0102283973077943,0.00633962633192983,2.14841930116473,0.00639114664022764,0.0039612737276774,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Normal,0.952,0.0213333333333333,0.0132225369897174,0.048,0.0213333333333333,0.0132225369897174,2.73024,4.6811112914356e-16,2.90138283768708e-16,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Coop_1,0.953333333333333,0.01539600717839,0.0095425441129789,0.0466666666666667,0.01539600717839,0.0095425441129789,2.19466666666667,0,0,0.9875,0.0201269121474853,0.0124747893918242
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,LinkDeg_Emerg,0.990769230769231,0.0129734468109472,0.00804102564102564,0.00923076923076922,0.0129734468109472,0.00804102564102564,2.05076923076923,0,0,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Recovery,0.982119205298013,0.0143232920066299,0.00887766836119625,0.0178807947019868,0.0143232920066299,0.00887766836119625,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Full,0.972878535773711,0.0073601040033427,0.00456183972339215,0.0271214642262895,0.0073601040033427,0.00456183972339215,2.20595673876872,0,0,0.991666666666667,0.0134179414316569,0.00831652626121616
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Normal,0.344,0.0421637021355784,0.0261333333333333,0.644,0.0375706741429476,0.023286545089863,2.87776,4.6811112914356e-16,2.90138283768708e-16,0.416666666666667,0.238953479640073,0.148104901095119
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Coop_1,0.834666666666667,0.0200739374055755,0.0124419553066169,0.112666666666667,0.0138599698929001,0.00859049833993319,4.1308,9.3622225828712e-16,5.80276567537415e-16,0.620833333333333,0.0634951636147915,0.0393547101358471
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,0.903076923076923,0.0324741337415129,0.0201276766221649,0.0969230769230769,0.0324741337415129,0.0201276766221649,2.16923076923077,0,0,0.733333333333333,0.179161283295523,0.111045313851576
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Recovery,0.948344370860927,0.0155468581559903,0.00963604251756896,0.0516556291390728,0.0155468581559903,0.00963604251756896,2.1205298013245,4.6811112914356e-16,2.90138283768708e-16,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Full,0.798835274542429,0.0116194899245945,0.00720183446857498,0.185524126455907,0.0108188625641327,0.0067056004894178,2.76296173044925,4.6811112914356e-16,2.90138283768708e-16,0.605555555555556,0.0536717657266275,0.0332661050448646
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Normal,0.3496,0.033317329491489,0.0206502947624914,0.6384,0.0303578655376164,0.018816,2.898976,0.0366550148759423,0.0227190135963651,0.416666666666667,0.238953479640073,0.148104901095119
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Coop_1,0.881333333333333,0.0234757558155453,0.0145504242015291,0.066,0.0176243378301319,0.0109236777599153,4.72848,0.0643729933404139,0.0398987946366775,0.620833333333333,0.0634951636147915,0.0393547101358471
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,LinkDeg_Emerg,0.975384615384616,0.0231622354679717,0.0143561022768656,0.0246153846153846,0.0231622354679717,0.0143561022768656,2.72330769230769,0.141728472421056,0.0878442173007915,0.95,0.0805076485899413,0.0498991575672969
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,2.03818181818182,0.061478568014137,0.0381048112332085,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Recovery,0.97682119205298,0.00780471060912305,0.00483740975264856,0.0231788079470199,0.00780471060912305,0.00483740975264856,2.40827814569537,0.00314133542400823,0.00194701986754961,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Full,0.826622296173045,0.011306860726187,0.00700806488388707,0.157737104825291,0.0102509284988556,0.00635359130883123,3.05575540765391,0.0306894536601453,0.019021520447601,0.641666666666667,0.0547002055101553,0.0339035386267111
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Normal,0.5048,0.0429076527750781,0.0265944387168947,0.4752,0.0444941943778437,0.0275777873900959,4.13056,9.3622225828712e-16,5.80276567537415e-16,0.45,0.222915584974876,0.138164510996006
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Coop_1,0.894,0.0161627524853051,0.0100177777777778,0.0533333333333334,0.0125707872210942,0.00779145464159926,4.9824,9.3622225828712e-16,5.80276567537415e-16,0.620833333333333,0.0634951636147915,0.0393547101358471
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,LinkDeg_Emerg,0.987692307692308,0.0238337436689687,0.0147723073718616,0.0123076923076923,0.0238337436689687,0.0147723073718616,2.97838461538462,0.0454635124739544,0.0281785769704378,0.95,0.0805076485899413,0.0498991575672969
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Recovery,0.996688741721854,0.00468282636547382,0.00290244585158913,0.0033112582781457,0.00468282636547382,0.00290244585158913,2.84437086092715,4.6811112914356e-16,2.90138283768708e-16,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Full,0.868386023294509,0.0106237570183569,0.00658467281929657,0.114309484193012,0.0107274902226641,0.00664896732543785,3.50544925124792,0.00491701881997842,0.00304759983873287,0.647222222222222,0.0507995063864637,0.031485860261925
