Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10011,Boundary,ForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.240599001663893,0.0109496484965829,0.191913477537438,0.010665300737095,-0.0486855241264559,-4.86855241264559,-0.0504135182380468,-0.0469575300148649,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.54637227817879,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.106308737886929,0.00425829198859016,0.0918747681598966,0.00357534409709855,-0.0144339697270325,-13.5774067249153,-0.0150698912445033,-0.0137980482095618,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.66260153531955,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.39176306156405,0.00901418880662869,3.22404059900166,0.0739633217627875,-0.167722462562391,-4.94499348916927,-0.179755107043806,-0.155689818080975,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.992156862745098,-2.24924906404799,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.484,0.090034007180507,0.485,0.0991031208965115,0.00100000000000001,0.0999999999999945,-0.00962521510581781,0.0116252151058178,0.914481281346796,p = 0.9145,0.914481281346796,p = 0.9145,n.s.,n.s.,0.0197044334975369,0.0151869188487533,Below1pp,1,p = 1,n.s.
10019,DenseBlind,Default,AoI-greedy,Risk-constrained-v6,TimelyRate,1,0,0.999866888519135,0.000455985882891538,-0.000133111480865198,-0.0133111480865256,-0.000206691314348708,-5.95316473816877e-05,0.0389998213215357,p = 0.039,0.155999285286143,p = 0.156,*,n.s.,-1,-0.291920179679905,Below1pp,0.896995890395321,p = 0.897,n.s.
10019,DenseBlind,Default,AoI-greedy,Risk-constrained-v6,LossRate,0,0,0.000133111480865225,0.000455985882891631,0.000133111480865225,0.0133111480865225,5.95316473816997e-05,0.00020669131434875,0.0389998213215357,p = 0.039,0.155999285286143,p = 0.156,*,n.s.,1,0.291920179679905,Below1pp,0.896995890395321,p = 0.897,n.s.
10019,DenseBlind,Default,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0120758691651649,0.000104679823077655,0.0120953488285495,0.000119765073810153,1.94796633845879e-05,0.161310652824746,8.19795744255877e-06,3.07613693266171e-05,0.0488211554680325,p = 0.04882,0.155999285286143,p = 0.156,*,n.s.,0.714285714285714,0.278621146866257,Sub-ms,0.976423109360649,p = 0.9764,n.s.
10019,DenseBlind,Default,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.65472545757072,0.00127263382202749,3.04475873544092,0,-0.609966722129799,-16.6898096508524,-0.610172079769637,-0.60976136448996,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-479.294759868972,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,Default,AoI-greedy,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.623294509151414,0.00824099635053933,0.617803660565724,0.00781339667881792,-0.00549084858569054,-0.54908485856906,-0.00646911814932324,-0.00451257902205784,1.51739287801433e-10,p = 1.517e-10,3.03478575602867e-10,p = 3.035e-10,***,***,-0.817761332099908,-0.905708261971392,Below1pp,4.552178634043e-09,p = 4.552e-09,***
