Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10014,Default,TimelyRate,0.989184692179701,0.00431401807712269,0.989184692179701,0.00431401807712269,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,Default,LossRate,0.0108153078202995,0.00431401807712259,0.0108153078202995,0.00431401807712259,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,Default,AvgDelay,0.0155713468208271,0.00165647069544022,0.0155713468208271,0.00165647069544022,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10014,Default,AvgTxCost,1.81689683860233,0.0201493943222126,1.82258735440932,0.019703823629722,0.00569051580698998,0.313199719768749,0.00532550892188137,0.0060555226920986,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.00832755432365,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10014,Default,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,ForestGeometry,TimelyRate,0.787354409317804,0.0048224215461528,0.787354409317804,0.0048224215461528,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,ForestGeometry,LossRate,0.212645590682196,0.00482242154615279,0.212645590682196,0.00482242154615279,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,ForestGeometry,AvgDelay,0.0841432024491264,0.00157230018896714,0.0841432024491264,0.00157230018896714,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10014,ForestGeometry,AvgTxCost,2.37743760399335,0.0319962756333714,2.38191014975042,0.031711184293629,0.00447254575707192,0.188124632569124,0.00342739592030757,0.00551769559383627,1.83875461967631e-07,p = 1.839e-07,9.19377309838154e-07,p = 9.194e-07,***,***,0.927272727272727,1.64922252911254,SeeDelta,7.35501847870523e-06,p = 7.355e-06,***
10014,ForestGeometry,EmgTimely,0.0333333333333333,0.105409255338946,0.0333333333333333,0.105409255338946,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
