Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10006,Reference,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.290682196339434,0.00275669443896903,0.285890183028286,0.00506126022372303,-0.00479201331114806,-0.479201331114809,-0.00552106253415245,-0.00406296408814367,6.43929354282591e-14,p = 6.439e-14,1.93178806284777e-13,p = 1.932e-13,***,***,-0.920718816067653,-1.06064138223922,Below1pp,1.4166445794217e-12,p = 1.417e-12,***
10006,Reference,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.108633212909936,0.000650296911595967,0.086104227800985,0.00136926565336346,-0.0225289851089506,-20.7385793952616,-0.0227324753169362,-0.0223254949009651,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-17.8651026374715,Meaningful,1.78005908680576e-306,p < 1e-15,***
10006,Reference,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,4.15923460898502,8.97195690676443e-16,2.89883727121463,0.0175759194000457,-1.26039733777039,-30.3035884306118,-1.26323346334202,-1.25756121219875,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-71.7116020552022,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10006,Reference,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,0.798355263157895,0.00259524459990313,0.799868421052631,0.00383845448433506,0.00151315789473683,0.151315789473683,0.000895162533327183,0.00213115325614647,0.00520978978404418,p = 0.00521,0.00520978978404418,p = 0.00521,**,**,0.520833333333333,0.395099459956662,Below1pp,0.0833566365447069,p = 0.08336,n.s.
10011,Boundary,Default,DCC-like,Risk-constrained-v6,TimelyRate,0.999966722129784,0.000235310076933912,0.995108153078203,0.0021369133440131,-0.00485856905158075,-0.485856905158066,-0.00520094997114897,-0.00451618813201253,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.2898457533854,Below1pp,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,Default,DCC-like,Risk-constrained-v6,LossRate,3.32778702163062e-05,0.00023531007693396,0.004891846921797,0.00213691334401308,0.0048585690515807,0.48585690515807,0.00451618813201248,0.00520094997114891,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.28984575338541,Below1pp,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,Default,DCC-like,Risk-constrained-v6,AvgDelay,0.0203670922193614,0.000186033631279319,0.013062506390905,0.000488508813437589,-0.00730458582845643,-35.8646474900945,-0.00737905825161866,-0.0072301134052942,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-15.8273247957094,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,Default,DCC-like,Risk-constrained-v6,AvgTxCost,3.62402662229617,4.48597845338221e-16,1.88823460898503,0.0329345515357784,-1.73579201331115,-47.8967787552111,-1.74110647349243,-1.73047755312986,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-52.7042856929589,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,Default,DCC-like,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10011,Boundary,ForestGeometry,DCC-like,Risk-constrained-v6,TimelyRate,0.607454242928453,0.0112139560483072,0.801863560732113,0.0107351596301574,0.194409317803661,19.4409317803661,0.192533110461351,0.19628552514597,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,16.7202839474202,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.390349417637271,0.0110727974317586,0.191913477537438,0.010665300737095,-0.198435940099834,-19.8435940099834,-0.200351298398018,-0.196520581801649,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-16.71774547033,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.161662824197085,0.0033085507668536,0.0918747681598966,0.00357534409709855,-0.0697880560371888,-43.1688957456967,-0.0704543731549702,-0.0691217389194073,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-16.900810566012,Meaningful,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,2.96182529118137,0.00079875554161071,3.22404059900166,0.0739633217627875,0.262215307820292,8.85316593794443,0.250289008216777,0.274141607423808,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.54780490540701,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10011,Boundary,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,0.392,0.0965528299926617,0.485,0.0991031208965115,0.093,9.3,0.0784196986334448,0.107580301366555,3.41504602374698e-13,p = 3.415e-13,3.41504602374698e-13,p = 3.415e-13,***,***,0.855689176688252,1.02925705182921,Meaningful,7.17159664986866e-12,p = 7.172e-12,***
10019,DenseBlind,Default,DCC-like,Risk-constrained-v6,TimelyRate,1,0,0.999866888519135,0.000455985882891538,-0.000133111480865198,-0.0133111480865256,-0.000206691314348708,-5.95316473816877e-05,0.0389998213215357,p = 0.039,0.116999463964607,p = 0.117,*,n.s.,-1,-0.291920179679905,Below1pp,0.584997319823035,p = 0.585,n.s.
10019,DenseBlind,Default,DCC-like,Risk-constrained-v6,LossRate,0,0,0.000133111480865225,0.000455985882891631,0.000133111480865225,0.0133111480865225,5.95316473816997e-05,0.00020669131434875,0.0389998213215357,p = 0.039,0.116999463964607,p = 0.117,*,n.s.,1,0.291920179679905,Below1pp,0.584997319823035,p = 0.585,n.s.
10019,DenseBlind,Default,DCC-like,Risk-constrained-v6,AvgDelay,0.0367962837382495,0.000303903718745761,0.0120953488285495,0.000119765073810153,-0.0247009349097001,-67.1288847683919,-0.0247374923763733,-0.0246643774430268,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-109.029671061487,Meaningful,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,Default,DCC-like,Risk-constrained-v6,AvgTxCost,4.58066555740433,0,3.04475873544092,0,-1.53590682196341,-33.5302108987355,-1.53590682196341,-1.53590682196341,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-Inf,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,Default,DCC-like,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ForestGeometry,DCC-like,Risk-constrained-v6,TimelyRate,0.612079866888519,0.00776814244600303,0.617803660565724,0.00781339667881792,0.00572379367720471,0.572379367720455,0.00429566731605813,0.00715192003835129,4.81066471524905e-06,p = 4.811e-06,4.81066471524905e-06,p = 4.811e-06,***,***,0.64734693877551,0.646732577883083,Below1pp,8.65919648744828e-05,p = 8.659e-05,***
10019,DenseBlind,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.375607321131448,0.00862824715946433,0.31414309484193,0.00799743467614016,-0.0614642262895174,-6.14642262895173,-0.0632306170991401,-0.0596978354798947,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.61491292869612,Meaningful,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.056754695992424,0.00023101803181983,0.0408994908368847,0.00027826617795059,-0.0158552051555393,-27.9363757981467,-0.0159051947315374,-0.0158052155795411,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-51.1799451416852,Meaningful,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,3.77895174708817,1.34579353601466e-15,3.32302396006655,0.00356936451763775,-0.455927787021617,-12.0649274596567,-0.456503754955502,-0.455351819087733,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-127.733602093225,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10019,DenseBlind,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,0.573003663003663,0.00855064763745016,0.57945054945055,0.0085896284277451,0.00644688644688645,0.644688644688651,0.00489650352637356,0.00799726936739935,2.0912965981168e-06,p = 2.091e-06,4.1825931962336e-06,p = 4.183e-06,***,***,0.659591836734694,0.670993709463459,Below1pp,3.97346353642192e-05,p = 3.973e-05,***
10017,LongRange,Default,DCC-like,Risk-constrained-v6,TimelyRate,0.894242928452579,0.00955633050540218,0.979001663893511,0.00590805337449913,0.0847587354409318,8.47587354409319,0.0830379078494121,0.0864795630324515,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.94793874090828,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,DCC-like,Risk-constrained-v6,LossRate,0.105557404326123,0.0095858469224897,0.020865224625624,0.00592066355386478,-0.0846921797004992,-8.46921797004992,-0.0864467372783005,-0.082937622122698,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.78902484299407,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,DCC-like,Risk-constrained-v6,AvgDelay,0.0698424433766783,0.00297365820418429,0.0297007229405134,0.00138962390385255,-0.0401417204361649,-57.4746794290547,-0.0406317733685753,-0.0396516675037545,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-13.2178370338989,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,DCC-like,Risk-constrained-v6,AvgTxCost,4.72756489184693,0.000864213895838713,2.86951680532446,0.0312860646686082,-1.85804808652247,-39.3024343193433,-1.86308986937806,-1.85300630366688,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-59.4675731704405,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,Default,DCC-like,Risk-constrained-v6,EmgTimely,0.993333333333333,0.0119838641829695,0.981111111111111,0.0283056420636937,-0.0122222222222223,-1.2222222222222,-0.0171122983502222,-0.00733214609422236,0.00434666396861938,p = 0.004347,0.00434666396861938,p = 0.004347,**,**,-0.62,-0.403312756676772,Meaningful,0.0738932874665295,p = 0.07389,n.s.
10017,LongRange,ForestGeometry,DCC-like,Risk-constrained-v6,TimelyRate,0.521231281198003,0.00286838868948693,0.53261231281198,0.00568741911766354,0.0113810316139766,1.13810316139766,0.0104990739047825,0.0122629893231706,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.08229028208924,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.478402662229617,0.00285713890208073,0.466688851913478,0.00571704567925901,-0.0117138103161397,-1.17138103161396,-0.012642250764493,-0.0107853698677863,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.03587700853542,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.143173836327426,0.000670091630042181,0.124828476532242,0.00134376642670012,-0.0183453597951847,-12.8133465343699,-0.018550459649955,-0.0181402599404144,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-14.4333879221023,Meaningful,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,4.03926788685524,8.97195690676443e-16,3.00379567387687,0.0867734359268615,-1.03547221297837,-25.6351458230351,-1.04947434595188,-1.02147008000486,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-11.9330553402442,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,0.0216666666666667,0.0212143911184503,0.0244444444444445,0.0272858943455097,0.00277777777777778,0.277777777777778,-0.00168163559487304,0.00723719115042859,0.477243793649009,p = 0.4772,0.477243793649009,p = 0.4772,n.s.,n.s.,0.13960113960114,0.100514142206483,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,Default,DCC-like,Risk-constrained-v6,TimelyRate,0.999900166389351,0.000399164621434354,0.992445923460898,0.0031927861233342,-0.00745424292845265,-0.745424292845254,-0.00796666717351719,-0.00694181868338811,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.3473685162631,Below1pp,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,DCC-like,Risk-constrained-v6,LossRate,9.98336106489186e-05,0.000399164621434435,0.00755407653910149,0.00319278612333425,0.00745424292845257,0.745424292845257,0.00694181868338803,0.00796666717351712,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.34736851626305,Below1pp,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,DCC-like,Risk-constrained-v6,AvgDelay,0.0405086933988796,0.000336328993563431,0.0134169495414515,0.000541733149852557,-0.0270917438574281,-66.8788390448985,-0.0271801175592573,-0.0270033701555989,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-49.4676542813175,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,DCC-like,Risk-constrained-v6,AvgTxCost,4.60470881863561,8.97195690676443e-16,3.04284525790349,4.48597845338221e-16,-1.56186356073212,-33.9188344420637,-1.56186356073212,-1.56186356073212,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-Inf,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,DCC-like,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ForestGeometry,DCC-like,Risk-constrained-v6,TimelyRate,0.544093178036606,0.00773161681354441,0.552811980033278,0.00737679455933321,0.00871880199667227,0.87188019966723,0.00757509420176384,0.00986250979158071,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.909863945578231,1.2301246954032,Below1pp,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.445291181364393,0.00744791271554697,0.382196339434276,0.00961580157174644,-0.0630948419301165,-6.30948419301165,-0.0646918950476249,-0.0614977888126082,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.37502510126518,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.0708309831007585,0.000296448863851753,0.057497941826116,0.000351760864188505,-0.0133330412746425,-18.8237416607306,-0.0133845633861955,-0.0132815191630895,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-41.758315698081,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,3.4012479201331,1.34579353601466e-15,3.48163627287853,0.0546802671175812,0.0803883527454305,2.36349582956257,0.0715649108357114,0.0892117946551497,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.47015289030261,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,0.599155963302752,0.00839784801729134,0.607669724770642,0.00765731808250368,0.00851376146788992,0.851376146788985,0.00727949114314979,0.00974803179263004,3.5527136788005e-15,p = 3.553e-15,3.5527136788005e-15,p = 3.553e-15,***,***,0.875102040816326,1.11306004697403,Below1pp,8.17124146124115e-14,p = 8.171e-14,***
10007,HeldOutLongMixed,Default,DCC-like,Risk-constrained-v6,TimelyRate,0.92675540765391,0.00763225036300564,0.995740432612313,0.00233284414478458,0.0689850249584027,6.89850249584028,0.0677779212277297,0.0701921286890757,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,9.22184114766576,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,DCC-like,Risk-constrained-v6,LossRate,0.0732445923460899,0.00763225036300555,0.00425956738768719,0.00233284414478446,-0.0689850249584027,-6.89850249584027,-0.0701921286890757,-0.0677779212277298,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-9.22184114766589,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,DCC-like,Risk-constrained-v6,AvgDelay,0.0658953717491392,0.00286184480858244,0.0211206018161471,0.000658579851997883,-0.0447747699329921,-67.9482773136901,-0.0452102049746148,-0.0443393348913694,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-16.5927125798002,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,DCC-like,Risk-constrained-v6,AvgTxCost,4.83183028286191,1.79439138135289e-15,2.82916472545756,0.00846073080261814,-2.00266555740435,-41.4473489374747,-2.00403081713488,-2.00130029767381,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-236.701250060412,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,DCC-like,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,ForestGeometry,DCC-like,Risk-constrained-v6,TimelyRate,0.870049916805325,0.0016553824907515,0.865391014975042,0.00402336840499426,-0.00465890183028298,-0.465890183028306,-0.00528211533363597,-0.00403568832692999,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.963002114164905,-1.20629661159747,Below1pp,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,ForestGeometry,DCC-like,Risk-constrained-v6,LossRate,0.129950083194675,0.00165538249075151,0.134608985024958,0.00402336840499427,0.00465890183028298,0.465890183028297,0.00403568832692999,0.00528211533363597,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.963002114164905,1.20629661159747,Below1pp,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,ForestGeometry,DCC-like,Risk-constrained-v6,AvgDelay,0.0841072553873806,0.00061662542613251,0.0584032596812939,0.000990169925261487,-0.0257039957060868,-30.5609731142688,-0.0258642564467682,-0.0255437349654054,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-25.8809907614179,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,ForestGeometry,DCC-like,Risk-constrained-v6,AvgTxCost,4.82134309484194,0.00229230666307511,2.69273277870216,0.0251056906939014,-2.12861031613978,-44.1497374127357,-2.13275518129902,-2.12446545098054,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-82.8692024800052,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,ForestGeometry,DCC-like,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,Default,DCC-like,Risk-constrained-v6,TimelyRate,0.963926788685524,0.00549737885447056,0.996905158069883,0.00198901721145451,0.0329783693843593,3.29783693843594,0.0321229500730923,0.0338337886956262,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.22096175146527,Meaningful,1.78005908680576e-306,p < 1e-15,***
10015,HeldOutBoundary,Default,DCC-like,Risk-constrained-v6,LossRate,0.0360732113144758,0.00549737885447066,0.00309484193011647,0.00198901721145443,-0.0329783693843594,-3.29783693843594,-0.0338337886956263,-0.0321229500730924,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.2209617514652,Meaningful,1.78005908680576e-306,p < 1e-15,***
