Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10014,Primary,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,TimelyRate,0.8030615640599,0.00298328908766097,0.814542429284526,0.00508931423009766,0.0114808652246257,1.14808652246257,0.0107385971147285,0.0122231333345229,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.49586574045812,Meaningful,8.90029543402881e-307,p < 1e-15,***
10014,Primary,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,LossRate,0.196073211314476,0.00312391208099771,0.184758735440932,0.00511975331473925,-0.0113144758735441,-1.13144758735441,-0.0120854247393848,-0.0105435270077034,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.36818851269979,Meaningful,8.90029543402881e-307,p < 1e-15,***
10014,Primary,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,AvgDelay,0.0779363956413429,0.000818181401146637,0.0741486944876189,0.00157705612087674,-0.00378770115372404,-4.85999015293796,-0.00402865537540206,-0.00354674693204601,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.53658003421839,Meaningful,8.90029543402881e-307,p < 1e-15,***
10014,Primary,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,AvgTxCost,2.14606222961731,0.00115993547973047,2.24132845257904,0.0353181357325232,0.0952662229617286,4.43911745181394,0.0895695526416448,0.100962893281812,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.69851765524735,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10014,Primary,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,EmgTimely,0.106666666666667,0.153419082796067,0.103333333333333,0.125492228124804,-0.0033333333333333,-0.33333333333333,-0.0225356810638653,0.0158690143971987,0.842991014146567,p = 0.843,0.842991014146567,p = 0.843,n.s.,n.s.,-0.04,-0.0280112067244828,Below1pp,1,p = 1,n.s.
10006,Reference,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,TimelyRate,0.733044925124792,0.00588188745546808,0.745890183028286,0.00762150858693015,0.0128452579034942,1.28452579034942,0.0119056655634932,0.0137848502434951,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.99843137254902,2.20602669812215,Meaningful,8.90029543402881e-307,p < 1e-15,***
10006,Reference,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,LossRate,0.247720465890183,0.00556073599452516,0.213544093178037,0.00728469132307717,-0.0341763727121465,-3.41763727121465,-0.0353488540908526,-0.0330038913334403,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.70356788680443,Meaningful,8.90029543402881e-307,p < 1e-15,***
10006,Reference,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,AvgDelay,0.0909170230840892,0.000783439405166135,0.0832647927284229,0.00138593412221147,-0.00765223035566631,-8.41671899946473,-0.00782630805090756,-0.00747815266042507,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.09336504414279,Meaningful,8.90029543402881e-307,p < 1e-15,***
10006,Reference,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,AvgTxCost,2.71271214642263,4.48597845338221e-16,3.0755860232945,0.00549990562094206,0.362873876871869,13.3767925708744,0.361986388563683,0.363761365180055,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,65.978200696781,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10006,Reference,ModerateForestGeometry,DCC-CBR-window,Risk-constrained-v6,EmgTimely,0.842039473684211,0.00952661732287994,0.830394736842106,0.00874514798079172,-0.0116447368421051,-1.1644736842105,-0.0128447065568751,-0.0104447671273351,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.99234693877551,-1.56590999597231,Meaningful,8.90029543402881e-307,p < 1e-15,***
