Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10019,ForestGeometry,AvgDelay,0.0399508423817194,0,0.0400550972316121,0,0.000104254849892696,0.260957826362131,0.000104254849892696,0.000104254849892696,1,p = 1,1,p = 1,n.s.,n.s.,1,0,Sub-ms,1,p = 1,n.s.
10019,ForestGeometry,AvgTxCost,2.95835274542429,0,2.93818635607322,0,-0.0201663893510746,-0.681676293750505,-0.0201663893510746,-0.0201663893510746,1,p = 1,1,p = 1,n.s.,n.s.,-1,0,SeeDelta,1,p = 1,n.s.
10019,ForestGeometry,EmgTimely,0.619047619047619,0,0.628205128205128,0,0.00915750915750912,0.915750915750912,0.00915750915750912,0.00915750915750912,1,p = 1,1,p = 1,n.s.,n.s.,1,0,Below1pp,1,p = 1,n.s.
10017,Default,TimelyRate,0.913477537437604,0,0.968386023294509,0,0.0549084858569052,5.49084858569052,0.0549084858569052,0.0549084858569052,1,p = 1,1,p = 1,n.s.,n.s.,1,0,Meaningful,1,p = 1,n.s.
10017,Default,LossRate,0.086522462562396,0,0.0316139767054908,0,-0.0549084858569052,-5.49084858569052,-0.0549084858569052,-0.0549084858569052,1,p = 1,1,p = 1,n.s.,n.s.,-1,0,Meaningful,1,p = 1,n.s.
10017,Default,AvgDelay,0.0352623792739621,0,0.0232052055078863,0,-0.0120571737660759,-34.1927402924252,-0.0120571737660759,-0.0120571737660759,1,p = 1,1,p = 1,n.s.,n.s.,-1,0,Meaningful,1,p = 1,n.s.
10017,Default,AvgTxCost,1.92312811980033,0,2.3873544093178,0,0.464226289517469,24.1391244159888,0.464226289517469,0.464226289517469,1,p = 1,1,p = 1,n.s.,n.s.,1,0,SeeDelta,1,p = 1,n.s.
10017,Default,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,ForestGeometry,TimelyRate,0.520798668885191,0,0.552412645590682,0,0.0316139767054908,3.16139767054908,0.0316139767054908,0.0316139767054908,1,p = 1,1,p = 1,n.s.,n.s.,1,0,Meaningful,1,p = 1,n.s.
10017,ForestGeometry,LossRate,0.477537437603993,0,0.447587354409318,0,-0.0299500831946755,-2.99500831946755,-0.0299500831946755,-0.0299500831946755,1,p = 1,1,p = 1,n.s.,n.s.,-1,0,Meaningful,1,p = 1,n.s.
10017,ForestGeometry,AvgDelay,0.128189829381371,0,0.122320848883926,0,-0.00586898049744544,-4.5783511264259,-0.00586898049744544,-0.00586898049744544,1,p = 1,1,p = 1,n.s.,n.s.,-1,0,Meaningful,1,p = 1,n.s.
10017,ForestGeometry,AvgTxCost,2.17920133111481,0,3.91970049916805,0,1.74049916805325,79.8686722150112,1.74049916805325,1.74049916805325,1,p = 1,1,p = 1,n.s.,n.s.,1,0,SeeDelta,1,p = 1,n.s.
10017,ForestGeometry,EmgTimely,0.0277777777777778,0,0.0277777777777778,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
