Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-heuristic,0.0266933048710288,0.00282309917351582,0.0024745555304083,0.953410981697171,0.0105889534620282,0.00928162694265726,0.0465890183028286,0.0105889534620282,0.00928162694265726,2.35737104825291,0.0210116878373046,0.0184175564318777,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0035,0.0230091279449078,0.0015113753539103,0.00132477890809761,0.964725457570715,0.00851679460370697,0.00746529962024253,0.0352745424292845,0.00851679460370697,0.00746529962024253,2.35252911813644,0.0175050770654774,0.0153438765697538,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0060,0.0248636209849943,0.00251412809768455,0.00220373044158143,0.957404326123128,0.0115037510931405,0.0100834824206759,0.0425956738768718,0.0115037510931405,0.0100834824206759,2.25337770382696,0.0136116252512819,0.0119311155836786,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0090,0.0258586559821594,0.00304974551800442,0.00267321981059461,0.951414309484193,0.0112482154949455,0.00985949559312768,0.0485856905158069,0.0112482154949455,0.00985949559312768,2.19084858569052,0.0107524089327144,0.00942490197980678,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0130,0.0274083522168833,0.0026066589497992,0.00228483730951642,0.944425956738769,0.0108854756963702,0.00954154014080619,0.0555740432612313,0.0108854756963702,0.00954154014080619,2.13384359400998,0.00795682158021899,0.00697446162377713,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0180,0.0279416719418604,0.00257257292046006,0.00225495958747175,0.940432612312812,0.00951479431314201,0.00834008493543667,0.059567387687188,0.00951479431314201,0.00834008493543667,2.10672212978369,0.00654610472893073,0.005737913783395,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,Default,V4Cost0250,0.0294973501206702,0.00291050683684157,0.00255117172537301,0.93477537437604,0.00944177102103905,0.00827607719776412,0.0652246256239601,0.00944177102103906,0.00827607719776412,2.07464226289517,0.00818155236954038,0.00717144684582857,0.994444444444444,0.0124225998749988,0.0108888888888889
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-heuristic,0.127405584219692,0.000916917842693699,0.000803713925409863,0.524459234608985,0.00581173018188784,0.00509420611140666,0.474542429284526,0.00604522533264058,0.00529887363497054,2.65037936772046,0.0404746301534488,0.0354775775598115,0.0166666666666667,0.0248451997499977,0.0217777777777778
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,V4Cost0035,0.124105797078587,0.00130715072712357,0.00114576813001314,0.540432612312812,0.00859767765907741,0.00753619674417671,0.459234608985025,0.00848422548018765,0.00743675152477307,3.8727221297837,0.0237481838219003,0.0208162009202285,0.0111111111111111,0.0152145154862546,0.0133361108218195
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,V4Cost0060,0.125104970150553,0.00092884092383161,0.000814164966820704,0.531447587354409,0.00546811205496006,0.00479301154328289,0.468219633943428,0.00534003545287228,0.00468074745175347,2.95627953410981,0.0415909838741303,0.036456104739912,0.0111111111111111,0.0152145154862546,0.0133361108218195
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,V4Cost0090,0.126031131091125,0.000648252828317609,0.000568218657164072,0.525124792013311,0.00364540803664004,0.00319534102885526,0.474542429284526,0.00360723517282509,0.00316188103844792,2.48120465890183,0.0242315845998813,0.0212399203842057,0.0111111111111111,0.0152145154862546,0.0133361108218195
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,V4Cost0130,0.128027595593026,0.000842752445964847,0.000738705088893594,0.519467554076539,0.00446469479700457,0.0039134775374376,0.480199667221298,0.00433890343108329,0.00380321654372605,2.14718136439268,0.02302805055038,0.0201849762766208,0.0111111111111111,0.0152145154862546,0.0133361108218195
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,V4Cost0180,0.128230348995605,0.000699713080133479,0.000613325556674293,0.518136439267887,0.00364540803664004,0.00319534102885526,0.48153078202995,0.00345032302052042,0.00302434147274069,2.09516139767055,0.0175219181664078,0.0153586384455803,0.0111111111111111,0.0152145154862546,0.0133361108218195
