Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10017,LongRange,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.545024958402662,0.00689048573596146,0.551281198003328,0.00663380595864505,0.00625623960066553,0.625623960066568,0.00532368833018342,0.00718879087114764,1.95399252334028e-14,p = 1.954e-14,5.86197757002083e-14,p = 5.862e-14,***,***,0.893719806763285,1.08255023384452,Below1pp,3.5171865420125e-13,p = 3.517e-13,***
10017,LongRange,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.453277870216306,0.00694707819508899,0.447021630615641,0.00664376350303802,-0.0062562396006655,-0.625623960066546,-0.0071887908711476,-0.0053236883301834,1.95399252334028e-14,p = 1.954e-14,5.86197757002083e-14,p = 5.862e-14,***,***,-0.893719806763285,-1.08255023384453,Below1pp,3.5171865420125e-13,p = 3.517e-13,***
10017,LongRange,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.120623327738269,0.00124688410102698,0.119066601303581,0.00136292098755568,-0.00155672643468776,-1.29056830372445,-0.00174894646790408,-0.00136450640147144,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.946666666666667,-1.30683589741528,Meaningful,8.90029543402881e-307,p < 1e-15,***
10017,LongRange,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.54347420965058,0.00998879497153346,2.94465557404326,0.0651707677530525,-0.598818635607319,-16.899195540254,-0.6095785326898,-0.588058738524839,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.98037750572617,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10017,LongRange,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.0455555555555556,0.0311248754779803,0.0455555555555556,0.0311248754779803,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.823394342762063,0.00992096817274139,0.837803660565724,0.00999603030991948,0.0144093178036606,1.44093178036608,0.0127742391630614,0.0160443964442599,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.982745098039216,1.4220411964553,Meaningful,8.90029543402881e-307,p < 1e-15,***
10013,HeldOutHighNLOS,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.143294509151414,0.00971744510689903,0.0822961730449252,0.00806924462026535,-0.0609983361064891,-6.09983361064891,-0.062300875821907,-0.0596957963910713,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.55673891846252,Meaningful,8.90029543402881e-307,p < 1e-15,***
10013,HeldOutHighNLOS,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0368531243810043,0.000742368379636954,0.0370342000038557,0.000587991130141461,0.000181075622851369,0.491344020060105,5.69122387781613e-05,0.000305239006924577,0.0961081558834924,p = 0.09611,0.0961081558834924,p = 0.09611,n.s.,n.s.,0.265882352941176,0.235328133538409,Sub-ms,0.672757091184447,p = 0.6728,n.s.
10013,HeldOutHighNLOS,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.86647254575707,0,3.77917437603993,0.00879907767623238,-0.087298169717145,-2.25782463690174,-0.0887180265471856,-0.0858783128871044,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-9.92128640402282,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10013,HeldOutHighNLOS,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.875522935779817,0.00947538198379773,0.871633027522936,0.00930415512670263,-0.00388990825688072,-0.388990825688051,-0.00533749042565866,-0.00244232608810277,0.002168731418843,p = 0.002169,0.00433746283768599,p = 0.004337,**,**,-0.473469387755102,-0.433614241025139,Below1pp,0.02168731418843,p = 0.02169,*
