Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,Normal,0.0148728637588593,0.00174859020693642,0.00108378743864411,0.2616,0.0146302578393016,0.00906792775543441,0.7384,0.0146302578393016,0.00906792775543442,1.48,2.3405556457178e-16,1.45069141884354e-16,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,Coop_1,0.0123792025159178,0.00015097394045645,9.35746177579125e-05,0.960666666666667,0.0127463381330667,0.00790026222412121,0.0393333333333333,0.0127463381330667,0.00790026222412121,2,0,0,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,LinkDeg_Emerg,0.0121554833955604,0.000206875962434502,0.000128223049948762,0.989230769230769,0.0145951276623156,0.00904615384615383,0.0107692307692307,0.0145951276623156,0.00904615384615383,2,0,0,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,PosDeg_Emerg,0.0124468974106377,0.000288846488705383,0.000179028908496417,0.81,0.0184076879375605,0.0114092031866985,0.19,0.0184076879375605,0.0114092031866985,2.14545454545455,4.6811112914356e-16,2.90138283768708e-16,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,Recovery,0.0167294004659329,0.000293436745669783,0.000181873979238797,0.754966887417219,0.0218531897055445,0.013544747307416,0.245033112582781,0.0218531897055445,0.013544747307416,1.12384105960265,2.3405556457178e-16,1.45069141884354e-16,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,Full,0.0136619332012651,0.00020812610666932,0.00012899789737317,0.73910149750416,0.00886716312444207,0.00549592464406843,0.26089850249584,0.00886716312444207,0.00549592464406843,1.69833610648918,0,0,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Confidence-driven,Normal,0.0149916705169057,0.00169842354956006,0.00105269382226242,0.2648,0.0138307226452159,0.00857237070801045,0.7352,0.0138307226452159,0.00857237070801046,1.562752,0.0567754964360116,0.0351898172688155,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Confidence-driven,Coop_1,0.0123917524725633,0.000162188893870673,0.000100525717899672,0.961333333333333,0.0124919727311602,0.00774260491463936,0.0386666666666666,0.0124919727311602,0.00774260491463936,2.014,0.0118467581646773,0.00734269678315697,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Confidence-driven,LinkDeg_Emerg,0.0122082092609982,0.000199542080350916,0.000123677462739616,0.992307692307692,0.0108785658644084,0.00674260497830705,0.00769230769230768,0.0108785658644084,0.00674260497830705,2.29707692307692,0.128560430741343,0.0796825805105349,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Confidence-driven,PosDeg_Emerg,0.0130237180806694,0.000391843737074567,0.000242867264421448,0.828181818181818,0.00670786170338743,0.00415757575757573,0.170909090909091,0.00574959574576066,0.00356363636363634,3.58247272727273,0.138545797873325,0.0858715751789038,0.0166666666666667,0.052704627669473,0.0326666666666667
