Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Link-delay-aware,0.105477293059137,0.00311965385673225,0.0019335814929261,0.73910149750416,0.00886716312444207,0.00549592464406843,0.26089850249584,0.00886716312444207,0.00549592464406843,1.69833610648918,0,0,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Confidence-driven,0.0935526749656467,0.00316232212004234,0.00196002755651537,0.770382695507488,0.00880449687542292,0.00545708370052175,0.229450915141431,0.00864406513398037,0.00535764707698039,2.17201331114809,0.0424124769598423,0.026287525566893,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Strict-75ms,Oracle,0.081464393533042,0.00139227528358834,0.000862941161114818,0.800831946755408,0.00437069069436396,0.00270898215828942,0.199001663893511,0.00423848545192297,0.00262704050008268,2.61058069883528,0.029013990600688,0.0179830576845426,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Forest-150ms,Link-delay-aware,0.106213565937673,0.00311062275964466,0.00192798396095898,0.73910149750416,0.00886716312444207,0.00549592464406843,0.26089850249584,0.00886716312444207,0.00549592464406843,1.69833610648918,0,0,0.0166666666666667,0.052704627669473,0.0326666666666667
10014,Primary,CurvedBlind,Medium,Dense,Forest-150ms,Confidence-driven,0.0942787417706279,0.00314617793526728,0.00195002128712364,0.770549084858569,0.00864406513398037,0.0053576470769804,0.229450915141431,0.00864406513398037,0.00535764707698039,2.17533277870217,0.0417854995583934,0.0258989209474067,0.0333333333333333,0.0702728368926307,0.0435555555555556
10014,Primary,CurvedBlind,Medium,Dense,Forest-150ms,Oracle,0.0821904603380232,0.00140945723864901,0.000873590647193504,0.800998336106489,0.00423848545192297,0.00262704050008268,0.199001663893511,0.00423848545192297,0.00262704050008268,2.62496672212979,0.0256883774783333,0.0159218213162384,0.0333333333333333,0.0702728368926307,0.0435555555555556
10014,Primary,CurvedBlind,Medium,Dense,Moderate-Forest,Link-delay-aware,0.0790678624497517,0.000502195965316912,0.00031126428410108,0.803826955074875,0.00308307090619796,0.00191090714527144,0.196173044925125,0.00308307090619796,0.00191090714527144,1.69833610648918,0,0,0.133333333333333,0.153156097245447,0.0949271325482191
10014,Primary,CurvedBlind,Medium,Dense,Moderate-Forest,Confidence-driven,0.0786779215505353,0.000645827763882973,0.00040028819516855,0.807820299500832,0.00503768777720051,0.00312239123328192,0.192179700499168,0.00503768777720051,0.00312239123328191,2.06959400998336,0.0412812067218341,0.0255863570090447,0.2,0.2330686329267,0.144457435313257
10014,Primary,CurvedBlind,Medium,Dense,Moderate-Forest,Oracle,0.0764544777568716,0.00165236167563677,0.00102414437702337,0.815307820299501,0.00646805534647292,0.00400894223766925,0.184692179700499,0.00646805534647292,0.00400894223766925,2.38009983361065,0.0222707310353721,0.0138035421048401,0.2,0.20487876571762,0.126985174598853
10017,LongRange,LongMixed,Medium,Mixed,Strict-75ms,Link-delay-aware,0.127736371093237,0.000651390831956789,0.000403736220483348,0.521297836938436,0.00384659808860781,0.00238414619583717,0.477870216306157,0.00413562992397276,0.00256328998338337,2.17920133111481,0,0,0.0138888888888889,0.0196418550329597,0.0121741478774989
10017,LongRange,LongMixed,Medium,Mixed,Strict-75ms,Confidence-driven,0.127399287106278,0.000728378753778621,0.000451453828798222,0.524292845257903,0.0048000435992055,0.00297509784575395,0.474875207986689,0.00484786985766215,0.00300474086785658,2.66959733777038,0.0510321862062653,0.0316300767083666,0.0138888888888889,0.0196418550329597,0.0121741478774989
10017,LongRange,LongMixed,Medium,Mixed,Strict-75ms,Oracle,0.124897760045473,0.00129278301113687,0.000801275211770413,0.539600665557404,0.00740178102959655,0.00458767141188885,0.460066555740433,0.00745148576957537,0.00461847872890139,3.76175207986689,0.0335418518815174,0.0207894551815775,0.0111111111111111,0.0143443827637312,0.00889074054787968
10017,LongRange,LongMixed,Medium,Mixed,Forest-150ms,Link-delay-aware,0.132104091559127,0.000667157502898702,0.000413508504377136,0.522129783693843,0.00413562992397276,0.00256328998338337,0.477870216306157,0.00413562992397276,0.00256328998338337,2.17920133111481,0,0,0.0277777777777778,0.0226804605813257,0.0140574951084565
10017,LongRange,LongMixed,Medium,Mixed,Forest-150ms,Confidence-driven,0.131749058726693,0.000727013961088244,0.000450607921524856,0.525457570715474,0.00507116115392677,0.00314313824712256,0.474542429284526,0.00507116115392677,0.00314313824712256,2.67816306156406,0.0517868400321291,0.0320978159955658,0.0333333333333333,0.0219114066040727,0.0135808305149573
10017,LongRange,LongMixed,Medium,Mixed,Forest-150ms,Oracle,0.129196740350052,0.001288453577445,0.000798591800967197,0.542096505823627,0.00726545663618982,0.00450317667746285,0.457903494176373,0.00726545663618982,0.00450317667746285,3.90695507487521,0.0345702992113599,0.0214268934406783,0.0527777777777778,0.0357412204918866,0.0221526379692945
10017,LongRange,LongMixed,Medium,Mixed,Moderate-Forest,Link-delay-aware,0.13059964519762,0.000962780553805338,0.000596737569640859,0.53261231281198,0.00545966708921784,0.00338393672056526,0.46738768718802,0.00545966708921784,0.00338393672056526,2.17920133111481,0,0,0.0611111111111111,0.0365711438113546,0.0226670297719646
10017,LongRange,LongMixed,Medium,Mixed,Moderate-Forest,Confidence-driven,0.129784411759727,0.000808682221802627,0.000501226433939628,0.539933444259567,0.0049762502620428,0.00308431186687274,0.460066555740433,0.0049762502620428,0.00308431186687274,2.66232445923461,0.0494300940805264,0.0306370897211705,0.0694444444444444,0.0476649543564213,0.0295430447855143
10017,LongRange,LongMixed,Medium,Mixed,Moderate-Forest,Oracle,0.126314433038701,0.00195324396595635,0.00121063315264688,0.565557404326123,0.0111327615462841,0.00690015709422395,0.434442595673877,0.0111327615462841,0.00690015709422395,3.89297836938436,0.0345702992113601,0.0214268934406784,0.122222222222222,0.0543069566615377,0.0336598004651326
10011,Boundary,Open,Low,Sparse,Strict-75ms,Link-delay-aware,0.15564807821579,0.00226091875680942,0.00140133196371836,0.59018302828619,0.00957602478142884,0.00593528165094811,0.404159733777038,0.0103598807886201,0.00642112063765276,2.72888519134775,4.6811112914356e-16,2.90138283768708e-16,0.285,0.0914391114956347,0.0566745484714651
10011,Boundary,Open,Low,Sparse,Strict-75ms,Confidence-driven,0.137725684766166,0.00252847924708182,0.00156716767370025,0.679034941763727,0.00888968403999906,0.00550988325214631,0.316971713810316,0.00942057002299673,0.0058389297934358,3.39813477537437,0.0588101468367048,0.036450906652455,0.265,0.0625832778517286,0.0387895174843239
10011,Boundary,Open,Low,Sparse,Strict-75ms,Oracle,0.132595041149216,0.00316921320211837,0.00196429869343644,0.700831946755408,0.0117602735713354,0.00728909307685211,0.289850249584027,0.0130025231388509,0.00805904733577088,4.00599001663894,0.0168471078142515,0.0104419456051733,0.265,0.0709068246206088,0.0439485052204408
10011,Boundary,Open,Low,Sparse,Forest-150ms,Link-delay-aware,0.156849490236578,0.00236981188812897,0.00146882462575581,0.598835274542429,0.0124130867104056,0.00769371085241756,0.401164725457571,0.0124130867104056,0.00769371085241756,2.7634775374376,4.6811112914356e-16,2.90138283768708e-16,0.545,0.0926462807312486,0.0574227597154067
10011,Boundary,Open,Low,Sparse,Forest-150ms,Confidence-driven,0.138964174809792,0.00264887973757287,0.00164179267084548,0.688519134775375,0.0108911260864192,0.00675038988456345,0.311480865224626,0.0108911260864192,0.00675038988456345,3.45243926788685,0.0590426334613175,0.0365950033552779,0.55,0.0912870929175277,0.0565803263805833
