Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10011,ForestGeometry,AvgTxCost,3.39813477537437,0.0588101468367029,3.70769051580699,0.0943184594361388,0.309555740432617,9.10957807429848,0.29216530134562,0.326946179519614,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.86011408232309,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10011,ForestGeometry,EmgTimely,0.275,0.067700320038633,0.295,0.0955975359979999,0.02,2,0.00375043422589998,0.0362495657741,0.133614461953005,p = 0.1336,0.133614461953005,p = 0.1336,n.s.,n.s.,0.666666666666667,0.474341649025257,Meaningful,1,p = 1,n.s.
10019,Default,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,Default,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,Default,AvgDelay,0.0120549578410676,7.58304670317863e-05,0.0120549578410676,7.58304670317863e-05,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10019,Default,AvgTxCost,2.98415973377703,0.0111771048062667,3.04475873544092,4.6811112914356e-16,0.0605990016638871,2.03068893993777,0.0562914316329295,0.0649065716948447,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.42170827904476,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10019,Default,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,ForestGeometry,TimelyRate,0.664725457570716,0.0101438386900565,0.664891846921797,0.00992774302174795,0.000166389351081286,0.0166389351081264,-0.00182619715541176,0.00215897585757433,0.918940690427748,p = 0.9189,1,p = 1,n.s.,n.s.,0.0545454545454545,0.0321818766943271,Below1pp,1,p = 1,n.s.
10019,ForestGeometry,LossRate,0.269384359400998,0.0111327615462838,0.269051580698835,0.00954384718782032,-0.000332778702163095,-0.0332778702163083,-0.00405719467387464,0.00339163726954845,0.913287176085449,p = 0.9133,1,p = 1,n.s.,n.s.,0.0181818181818182,-0.0344350221575122,Below1pp,1,p = 1,n.s.
10019,ForestGeometry,AvgDelay,0.0398528827176877,0.000370902824372117,0.0399325355531723,0.000282179628725907,7.96528354846109e-05,0.19986718664461,9.95786291321305e-08,0.00015920609234009,0.222372931014587,p = 0.2224,1,p = 1,n.s.,n.s.,0.418181818181818,0.385874695597447,Sub-ms,1,p = 1,n.s.
10019,ForestGeometry,AvgTxCost,3.33284359400999,0.069984006087686,3.31750915141431,0.00138522507491362,-0.0153344425956781,-0.460100876717979,-0.0420733600768479,0.0114044748854917,0.484602163271247,p = 0.4846,1,p = 1,n.s.,n.s.,-0.236363636363636,-0.221017771992037,SeeDelta,1,p = 1,n.s.
10019,ForestGeometry,EmgTimely,0.630952380952381,0.011165653942718,0.631135531135531,0.0109277903957335,0.000183150183150016,0.0183150183149849,-0.00201015474432679,0.00237645511062682,0.918940690427704,p = 0.9189,1,p = 1,n.s.,n.s.,0.0545454545454545,0.0321818766943446,Below1pp,1,p = 1,n.s.
10017,Default,TimelyRate,0.951414309484193,0.0111700018859004,0.961564059900166,0.00922923599393554,0.0101497504159733,1.01497504159734,0.0073718151475207,0.0129276856844259,8.48189674229616e-06,p = 8.482e-06,2.54456902268885e-05,p = 2.545e-05,***,***,1,1.40810896962466,Meaningful,0.000212047418557404,p = 2.120e-04,***
10017,Default,LossRate,0.048585690515807,0.0111700018859005,0.0384359400998336,0.00922923599393548,-0.0101497504159734,-1.01497504159734,-0.012927685684426,-0.00737181514752079,8.48189674229616e-06,p = 8.482e-06,2.54456902268885e-05,p = 2.545e-05,***,***,-1,-1.40810896962468,Meaningful,0.000212047418557404,p = 2.120e-04,***
10017,Default,AvgDelay,0.0282453622922865,0.00366048437659601,0.0239324186516687,0.00250665735191828,-0.00431294364061781,-15.2695638880002,-0.00535672564606996,-0.00326916163516565,4.7667895497483e-07,p = 4.767e-07,1.90671581989932e-06,p = 1.907e-06,***,***,-1,-1.59245438516598,Meaningful,1.33470107392952e-05,p = 1.335e-05,***
10017,Default,AvgTxCost,2.35926788685524,0.0234798112759811,2.29188019966722,0.0167954919809074,-0.0673876871880181,-2.85629654705476,-0.0745504687216475,-0.0602249056543888,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.62578350969859,SeeDelta,1.1125369292536e-306,p < 1e-15,***
10017,Default,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,ForestGeometry,TimelyRate,0.524292845257903,0.00480004359920569,0.531780366056572,0.00577456021511713,0.0074875207986689,0.748752079866888,0.00619614177116418,0.00877889982617362,1.60271795834888e-12,p = 1.603e-12,6.4108718333955e-12,p = 6.411e-12,***,***,1,2.2345358992265,Below1pp,5.28896926255129e-11,p = 5.289e-11,***
