Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10006,Reference,Mixed,Medium,Mixed,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2.55261818181818,0.01005406199457,0.0027868438026135,1,0,0
10006,Reference,Mixed,Medium,Mixed,Default,Oracle,Recovery,1,0,0,0,0,0,2.55,4.48597845338221e-16,1.24344978758018e-16,1,0,0
10006,Reference,Mixed,Medium,Mixed,Default,Oracle,Full,0.98865224625624,0.00416740099528874,0.00115514462144736,0.0113477537437604,0.00416740099528874,0.00115514462144736,2.326768718802,0.00816870701020277,0.00226425006321266,0.997434210526316,0.00276338165939644,0.000765970316863378
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Normal,0.47408,0.0336633028561321,0.00933099149286934,0.49904,0.036172466696906,0.0100264962255017,3.09376,0,0,0.491578947368421,0.119645773372843,0.0331641163753604
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.962,2.24298922669111e-16,6.21724893790088e-17,1,0,0
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,0.884923076923077,0.0315811251809865,0.0087538412870069,0.115076923076923,0.0315811251809865,0.0087538412870069,2.15230769230769,4.48597845338221e-16,1.24344978758018e-16,0.945555555555555,0.053227881387642,0.0147540159839388
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,PosDeg_Emerg,0.996363636363636,0.0048592953074986,0.00134692794017833,0.00363636363636362,0.0048592953074986,0.00134692794017833,2.55,4.48597845338221e-16,1.24344978758018e-16,0.996363636363636,0.0048592953074986,0.00134692794017833
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Recovery,0.99841059602649,0.00285708020256227,0.00079194222796524,0.00158940397350994,0.00285708020256227,0.00079194222796524,2.55,4.48597845338221e-16,1.24344978758018e-16,0.99841059602649,0.00285708020256227,0.00079194222796524
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Full,0.876905158069883,0.00795130934760682,0.00220399050552987,0.117504159733777,0.00858939340053659,0.00238085838136097,2.47332778702164,4.48597845338221e-16,1.24344978758018e-16,0.962894736842105,0.00874211725882218,0.00242319127509132
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,Normal,0.47152,0.0327028925887829,0.00906477934866591,0.49984,0.035048281567237,0.00971488800553049,3.1745808,0.0387833343042486,0.0107501918039551,0.497894736842105,0.114626519946875,0.0317728503068343
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.99076,0.0111749720357593,0.00309754421437374,1,0,0
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,LinkDeg_Emerg,0.988923076923077,0.013201457070489,0.00365925720790565,0.0110769230769231,0.013201457070489,0.00365925720790565,3.27444923076923,0.194071431828838,0.0537938563884555,0.992222222222222,0.0224758766008037,0.0062299951449558
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,PosDeg_Emerg,0.999272727272727,0.00249134105107153,0.000690564507372751,0.000727272727272723,0.00249134105107153,0.000690564507372751,2.78926909090909,0.0960373162842224,0.0266201859358801,0.999272727272727,0.00249134105107153,0.000690564507372751
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,Recovery,0.999867549668874,0.000936565273094769,0.000259602649006624,0.000132450331125828,0.00093656527309477,0.000259602649006624,3.08292715231788,0.0472520134007105,0.0130975898873411,0.999867549668874,0.000936565273094769,0.000259602649006624
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-driven,Full,0.888519134775374,0.00701111538091401,0.00194338203397403,0.105524126455907,0.00739614712320058,0.00205010738790365,2.79636838602329,0.0346053660975527,0.00959211810094484,0.967828947368421,0.00746840491062825,0.00207013622472524
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Normal,0.5872,0.0467315389720249,0.0129533217361417,0.36,0.0440259663640188,0.0122033752708011,4.12032,8.97195690676443e-16,2.48689957516035e-16,0.506315789473684,0.117394404025252,0.0325400686305668
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.96694666666667,0.0113298033718351,0.00314046127114405,1,0,0
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,LinkDeg_Emerg,0.980923076923077,0.0168987980542779,0.00468410784164811,0.0190769230769231,0.0168987980542779,0.00468410784164811,2.83984615384615,0.0759627655247354,0.0210558043551278,0.948888888888889,0.0536404611070343,0.0148683772475448
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,PosDeg_Emerg,0.996909090909091,0.00472198934096046,0.00130886866800402,0.00309090909090908,0.00472198934096046,0.00130886866800402,2.60912727272727,0.0550149736589892,0.0152493726888997,0.996909090909091,0.00472198934096046,0.00130886866800402
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Recovery,0.99841059602649,0.00285708020256227,0.00079194222796524,0.00158940397350994,0.00285708020256227,0.00079194222796524,2.5509536423841,0.00498493814193392,0.00138175435707112,0.99841059602649,0.00285708020256227,0.00079194222796524
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Oracle,Full,0.910915141430948,0.00966830569885564,0.00267991761272018,0.0781031613976706,0.00920242375337112,0.00255078172582946,2.77349417637272,0.0134053426367553,0.0037157714035709,0.96421052631579,0.00815668193749892,0.00226091688311503
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Normal,0.68,0.0377315977582153,0.0104586653068162,0.32,0.0377315977582153,0.0104586653068162,1.5944,2.24298922669111e-16,6.21724893790088e-17,0.973333333333333,0.0703086812392067,0.0194885721499664
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Coop_1,0.9156,0.0243783480751933,0.00675733333333333,0.0844,0.0243783480751933,0.00675733333333333,2.008,8.97195690676443e-16,2.48689957516035e-16,0.985833333333333,0.0274197447768596,0.00760036548828775
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,LinkDeg_Emerg,0.987692307692308,0.0145785705070567,0.00404097357769403,0.0123076923076923,0.0145785705070567,0.00404097357769403,2.05076923076923,4.48597845338221e-16,1.24344978758018e-16,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,PosDeg_Emerg,0.999454545454545,0.00218089034074631,0.000604511960794654,0.000545454545454542,0.00218089034074631,0.000604511960794654,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Recovery,0.984503311258278,0.0105018452614105,0.00291096299173155,0.0154966887417219,0.0105018452614105,0.00291096299173155,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Link-delay-aware,Full,0.907054908485857,0.0105663053248994,0.00292883040975097,0.0929450915141431,0.0105663053248994,0.00292883040975097,1.92312811980033,2.24298922669111e-16,6.21724893790088e-17,0.986111111111111,0.0226225282757766,0.00627064491534332
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Normal,0.90272,0.0241551448020533,0.00669546454250936,0.09728,0.0241551448020533,0.00669546454250936,2.506848,0.00248376278074603,0.000688463918008716,0.993333333333333,0.0329914439536929,0.00914476170639053
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Coop_1,0.923733333333333,0.0228634911819027,0.00633743642527832,0.0762666666666667,0.0228634911819027,0.00633743642527832,2.13675733333333,0.0278410837227494,0.00771715468560789,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,LinkDeg_Emerg,0.990769230769231,0.0128152788897699,0.00355221407745521,0.00923076923076921,0.0128152788897699,0.00355221407745521,2.35095076923077,0.155904044039766,0.0432143962479304,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,3.01694545454546,0.169523929356267,0.0469896358483127,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Recovery,0.984503311258278,0.0105018452614105,0.00291096299173155,0.0154966887417219,0.0105018452614105,0.00291096299173155,2.03384105960265,0.0341246207629481,0.00945886229278475,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Confidence-driven,Full,0.955840266222962,0.00897111697333425,0.00248666675749165,0.0441597337770382,0.00897111697333425,0.00248666675749165,2.3721387687188,0.0358786305447147,0.00994504899947898,0.998888888888889,0.00549857399228215,0.00152412695106509
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Normal,0.94992,0.0198482405532889,0.00550165159202216,0.05008,0.0198482405532889,0.00550165159202216,2.83904,4.48597845338221e-16,1.24344978758018e-16,0.973333333333333,0.0703086812392067,0.0194885721499664
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Coop_1,0.974266666666667,0.0158227139468547,0.00438583254480961,0.0257333333333333,0.0158227139468547,0.00438583254480961,2.28351333333333,0.0120965897257533,0.00335300360473017,0.985833333333333,0.0274197447768596,0.00760036548828775
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,LinkDeg_Emerg,0.990461538461539,0.0131464583988907,0.00364401235391744,0.00953846153846152,0.0131464583988907,0.00364401235391744,2.26849230769231,0.103302894366726,0.0286341014321805,1,0,0
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2.87525454545455,0.118827874484177,0.0329374063699643,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Recovery,0.984503311258278,0.0105018452614105,0.00291096299173155,0.0154966887417219,0.0105018452614105,0.00291096299173155,2.03560264900662,0.0321062265561371,0.00889939196233322,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,Default,Oracle,Full,0.978236272878536,0.00661162439046819,0.0018326487809341,0.0217637271214642,0.00661162439046819,0.0018326487809341,2.44344925124792,0.0264360035703852,0.00732768633769973,0.986111111111111,0.0226225282757766,0.00627064491534332
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Normal,0.42096,0.0417695133428432,0.0115779184035819,0.55808,0.0411923511822082,0.0114179372147512,3.70272,4.48597845338221e-16,1.24344978758018e-16,0.45,0.185194633167905,0.0513333333333333
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Coop_1,0.805333333333333,0.0304464140250396,0.00843931540140813,0.141866666666667,0.0264288717271656,0.00732570949161619,4.1672,1.79439138135289e-15,4.9737991503207e-16,0.619166666666667,0.103444777516629,0.0286734294348541
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,0.906769230769231,0.0297166914950407,0.00823704663566417,0.0932307692307692,0.0297166914950407,0.00823704663566417,2.15846153846154,4.48597845338221e-16,1.24344978758018e-16,0.806666666666667,0.155620329889221,0.043135754697621
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,PosDeg_Emerg,0.999454545454545,0.00218089034074631,0.000604511960794654,0.000545454545454542,0.00218089034074631,0.000604511960794654,2,0,0,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Recovery,0.943708609271523,0.0173030663748078,0.00479616530302744,0.0562913907284768,0.0173030663748078,0.00479616530302744,2.1158940397351,4.48597845338221e-16,1.24344978758018e-16,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Link-delay-aware,Full,0.806655574043261,0.0127341052873581,0.00352971390280548,0.175806988352745,0.0124768693985201,0.00345841175219161,2.94129783693843,4.48597845338221e-16,1.24344978758018e-16,0.622222222222222,0.0767423793881497,0.0212719022929425
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Normal,0.41184,0.042091911094554,0.0116672825010797,0.5672,0.0409599107141884,0.0113535080041369,3.7890064,0.0349125371177748,0.00967726156380699,0.45,0.185194633167905,0.0513333333333333
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Coop_1,0.881466666666667,0.0235717652693605,0.00653375998606893,0.0657333333333333,0.0173013834267877,0.00479569881363614,5.13085333333333,0.0612668376597435,0.0169823009774555,0.619166666666667,0.103444777516629,0.0286734294348541
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,LinkDeg_Emerg,0.980307692307692,0.017316673058103,0.00479993688321422,0.0187692307692307,0.0173862685200581,0.00481922776106481,3.08819076923077,0.208975214604034,0.0579249742077992,0.933333333333334,0.0890870806374748,0.0246936789032695
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,3.091,0.252703796910227,0.0700459188233095,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Recovery,0.986225165562914,0.0088588078794472,0.00245553626491609,0.0137748344370861,0.0088588078794472,0.00245553626491609,2.59281589403974,0.0876264949618023,0.0242888252092469,NaN,NaN,NaN
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Confidence-driven,Full,0.842495840266223,0.0112027146917844,0.0031052340862935,0.139866888519135,0.0110237542006038,0.0030556287689572,3.61981930116472,0.0563714048675475,0.0156253562375672,0.643333333333333,0.0753675799587829,0.0208908273332261
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Normal,0.54864,0.0493441723705928,0.0136775067669513,0.4304,0.0495794559165345,0.0137427240385595,5.09184,1.79439138135289e-15,4.9737991503207e-16,0.45,0.185194633167905,0.0513333333333333
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,Coop_1,0.888266666666667,0.0261709017760803,0.00725420386932831,0.0589333333333333,0.0200841765990011,0.00556704972733913,5.353008,0.013695070136065,0.00379607976911847,0.619166666666667,0.103444777516629,0.0286734294348541
10017,LongRange,LongMixed,Medium,Mixed,ForestGeometry,Oracle,LinkDeg_Emerg,0.987692307692308,0.0145785705070567,0.00404097357769403,0.0116923076923077,0.0144320484917644,0.00400035974713636,3.29060307692308,0.13848287587205,0.0383854947980778,0.92,0.0966561101437354,0.0267917068428937
