Scene,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10006,ForestGeometry,Confidence-driven,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.986,2.27812957850383e-16,9.9843430942115e-17,1,0,0
10006,ForestGeometry,Confidence-driven,LinkDeg_Emerg,0.98,0.015863007428336,0.00695226953571929,0.02,0.015863007428336,0.00695226953571929,2.95352307692308,0.175076922365397,0.0767308443412944,0.988888888888889,0.0227995189352257,0.00999232974191781
10006,ForestGeometry,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,2.98418181818182,0.123630171530839,0.0541833116521315,1,0,0
10006,ForestGeometry,Confidence-driven,Recovery,1,0,0,0,0,0,3.09596026490066,0.0374616250526363,0.0164182810723996,1,0,0
10006,ForestGeometry,Confidence-driven,Full,0.880615640599001,0.00724017608871406,0.0031731470770729,0.113893510815308,0.00810611803202906,0.00355266286683774,2.72124459234609,0.0299055665502291,0.0131066924235434,0.967269736842105,0.0082306065048585,0.00360722234561945
10006,ForestGeometry,Oracle,Normal,0.6004,0.0299866637023861,0.0131422348175643,0.3464,0.0278461941082761,0.0122041326563888,4.05816,0,0,0.492105263157895,0.0923917191695428,0.0404924562657489
10006,ForestGeometry,Oracle,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.962,6.83438873551148e-16,2.99530292826345e-16,1,0,0
10006,ForestGeometry,Oracle,LinkDeg_Emerg,0.975384615384616,0.0135781530793552,0.00595088796568992,0.0246153846153846,0.0135781530793552,0.00595088796568992,2.70961538461538,0.00687794556247613,0.00301439254935497,0.95,0.0398991581366449,0.0174865770483562
10006,ForestGeometry,Oracle,PosDeg_Emerg,0.995909090909091,0.00549823017117543,0.00240970561806296,0.00409090909090907,0.00549823017117543,0.00240970561806296,2.55,9.11251831401531e-16,3.9937372376846e-16,0.995909090909091,0.00549823017117543,0.00240970561806296
10006,ForestGeometry,Oracle,Recovery,0.998013245033113,0.00311365792040814,0.00136462075066779,0.00198675496688743,0.00311365792040814,0.00136462075066779,2.55,4.55625915700765e-16,1.9968686188423e-16,0.998013245033113,0.00311365792040814,0.00136462075066779
