Scene,Config,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10006,Default,TimelyRate,0.944492512479201,0.00672952901211796,0.980965058236273,0.0046355585427142,0.0364725457570715,3.64725457570716,0.0355009309090466,0.0374441606050964,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.05730355178062,Meaningful,6.6752215755216e-307,p < 1e-15,***
10006,Default,LossRate,0.0555074875207986,0.00672952901211799,0.0190349417637271,0.0046355585427141,-0.0364725457570715,-3.64725457570715,-0.0374441606050964,-0.0355009309090466,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.05730355178062,Meaningful,6.6752215755216e-307,p < 1e-15,***
10006,Default,AvgDelay,0.0339076680546076,0.00285301178335795,0.0224813606608321,0.00209229400932301,-0.0114263073937755,-33.6982990849552,-0.0118394437898861,-0.0110131709976649,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.46292768687441,Meaningful,6.6752215755216e-307,p < 1e-15,***
10006,Default,AvgTxCost,2.14675540765392,0,2.4973703826955,0.0256137914434544,0.350614975041584,16.3323205704535,0.346481824038444,0.354748126044724,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,13.6885230683482,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10006,Default,EmgTimely,0.997434210526316,0.00276338165939654,0.999407894736842,0.00127660504766991,0.00197368421052641,0.197368421052646,0.00160219910936081,0.00234516931169201,1.34792488282187e-09,p = 1.348e-09,1.34792488282187e-09,p = 1.348e-09,***,***,1,0.857321409974136,Below1pp,8.08754929693123e-09,p = 8.088e-09,***
10006,ForestGeometry,TimelyRate,0.876905158069884,0.00795130934760678,0.888519134775374,0.00701111538091409,0.0116139767054909,1.16139767054909,0.0108307409525275,0.0123972124584543,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.39274187477737,Meaningful,6.6752215755216e-307,p < 1e-15,***
10006,ForestGeometry,LossRate,0.117504159733777,0.00858939340053655,0.105524126455907,0.00739614712320052,-0.0119800332778703,-1.19800332778703,-0.0127585778824626,-0.0112014886732779,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.48302978097409,Meaningful,6.6752215755216e-307,p < 1e-15,***
10006,ForestGeometry,AvgDelay,0.060635375582092,0.00246825165253087,0.0595277568935117,0.00223379955167483,-0.0011076186885803,-1.8266872728128,-0.00128535434638285,-0.000929883030777759,1.16306964059731e-12,p = 1.163e-12,1.16306964059731e-12,p = 1.163e-12,***,***,-0.861960784313725,-1.00559501634385,Meaningful,9.30455712477851e-12,p = 9.305e-12,***
10006,ForestGeometry,AvgTxCost,2.47332778702164,4.48597845338221e-16,2.79636838602329,0.0346053660975527,0.323040599001651,13.0609699489389,0.317456529032319,0.328624668970983,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,9.33498573865677,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10006,ForestGeometry,EmgTimely,0.962894736842105,0.00874211725882215,0.967828947368421,0.00746840491062823,0.00493421052631562,0.493421052631537,0.0043642300189032,0.00550419103372804,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.978787878787879,1.39689922099919,Below1pp,6.6752215755216e-307,p < 1e-15,***
10017,Default,TimelyRate,0.907054908485857,0.0105663053248994,0.955840266222962,0.00897111697333421,0.0487853577371049,4.8785357737105,0.0478641074576738,0.049706608016536,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.54514161918426,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,Default,LossRate,0.0929450915141431,0.0105663053248994,0.0441597337770382,0.00897111697333426,-0.0487853577371049,-4.87853577371049,-0.049706608016536,-0.0478641074576738,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.54514161918427,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,Default,AvgDelay,0.0390151990322287,0.00330000869054355,0.027180669979438,0.0026231152675149,-0.0118345290527907,-30.3331249009258,-0.0121930630815087,-0.0114759950240728,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.32632916712223,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,Default,AvgTxCost,1.92312811980033,4.48597845338221e-16,2.3721387687188,0.0358786305447152,0.449010648918471,23.3479321681953,0.44322111954893,0.454800178288011,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,12.5147097896859,SeeDelta,6.6752215755216e-307,p < 1e-15,***
10017,Default,EmgTimely,0.986111111111111,0.0226225282757766,0.998888888888889,0.0054985739922822,0.0127777777777779,1.27777777777778,0.00924605612977792,0.0163094994257778,3.65812566456292e-05,p = 3.658e-05,3.65812566456292e-05,p = 3.658e-05,***,***,1,0.583816368056587,Meaningful,0.000109743769936888,p = 1.097e-04,***
10017,ForestGeometry,TimelyRate,0.806655574043261,0.0127341052873581,0.842495840266223,0.0112027146917844,0.0358402662229618,3.58402662229618,0.0343906172490235,0.0372899151969002,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.98947527461631,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,ForestGeometry,LossRate,0.175806988352745,0.0124768693985201,0.139866888519135,0.0110237542006039,-0.0359400998336107,-3.59400998336107,-0.0374136945987971,-0.0344665050684243,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.93557879959288,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,ForestGeometry,AvgDelay,0.0799377872417225,0.00289656996486964,0.0770200128171742,0.00269099261122293,-0.00291777442454824,-3.65005653174416,-0.0031746020043539,-0.00266094684474257,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-1.83323211743723,Meaningful,6.6752215755216e-307,p < 1e-15,***
10017,ForestGeometry,AvgTxCost,2.94129783693844,4.48597845338221e-16,3.61981930116472,0.0563714048675469,0.678521464226284,23.068777860747,0.669425133091901,0.687617795360668,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,12.0366250552132,SeeDelta,6.6752215755216e-307,p < 1e-15,***
