Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,0.0772017499334387,0.000830086086494274,0.000230088124285652,0.803594009983361,0.00304329085301257,0.000843557186920968,0.195707154742097,0.00322237894776191,0.000893197874161965,1.69833610648918,2.24298922669111e-16,6.21724893790088e-17,0.103333333333333,0.125492228124804,0.0347846709533572
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Confidence-heuristic,0.076872537088476,0.000881472512742192,0.000244331714946303,0.807088186356073,0.00370398923124906,0.0010266934339204,0.191613976705491,0.00380852964152506,0.00105567055726196,2.0608302828619,0.0412369796689552,0.0114303076001514,0.11,0.145257609930187,0.0402633552722296
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Risk-constrained-v6,0.0741486944876189,0.00157705612087674,0.000437137654334408,0.814542429284526,0.00508931423009766,0.00141068593264697,0.184758735440932,0.00511975331473925,0.00141912321644693,2.24132845257904,0.0353181357325232,0.00978968776393096,0.103333333333333,0.125492228124804,0.0347846709533572
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Constrained Oracle,0.0753193069303487,0.00151459210658084,0.000419823512923613,0.81324459234609,0.0054986120497276,0.00152413750005077,0.185257903494176,0.00536389433869974,0.00148679565570139,2.36898136439268,0.0302376353158906,0.00838144489573352,0.0733333333333334,0.107327882567473,0.0297497712409506
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,DCC-like,0.0922931942154163,0.000821103751175811,0.000227598347961538,0.802762063227953,0.00297285432645716,0.000824033177857309,0.1969384359401,0.00300216846281854,0.000832158641902767,3.86865224625625,1.34579353601466e-15,3.73034936274053e-16,0.0800000000000001,0.139808745294316,0.0387530070517832
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,AoI-aware,0.0752142471758278,0.0015582464118399,0.000431923868992067,0.812678868552413,0.00518696196401224,0.00143775250357582,0.186655574043261,0.00503888396920097,0.0013967073774998,2.36911813643927,4.48597845338221e-16,1.24344978758018e-16,0.0933333333333334,0.131103808551773,0.036340121690006
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,DCC-CBR-window,0.0779363956413429,0.000818181401146637,0.000226788313860667,0.8030615640599,0.00298328908766097,0.000826925546096961,0.196073211314476,0.00312391208099771,0.000865904251191191,2.14606222961731,0.00115993547973047,0.000321517711434864,0.106666666666667,0.153419082796067,0.0425256001329395
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,AoI-greedy,0.0757166268110385,0.00125048475347549,0.000346616689589539,0.809217970049917,0.00453014773269341,0.00125569288717323,0.190083194675541,0.00466471939987109,0.00129299425023267,2.7059700499168,0.0149201434099146,0.00413565275591916,0.103333333333333,0.125492228124804,0.0347846709533572
10006,Reference,Mixed,Medium,Mixed,ModerateForestGeometry,Link-delay-aware,0.0847023243429245,0.000970360758357127,0.000268970279593205,0.747088186356073,0.00819286329432569,0.0022709458435588,0.23630615640599,0.00746004065244569,0.00206781777064249,2.44470881863561,4.48597845338221e-16,1.24344978758018e-16,0.843552631578947,0.0113399001248185,0.00314325994828505
10006,Reference,Mixed,Medium,Mixed,ModerateForestGeometry,Confidence-heuristic,0.0848987444617256,0.000959037118091518,0.000265831526647949,0.745024958402662,0.00766232096148675,0.00212388701170608,0.233810316139767,0.00773337047859096,0.00214358093308109,2.61859467554076,0.0253921144841294,0.00703833504543407,0.843815789473684,0.0114576882258609,0.00317590914416118
