Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,Normal,0.0155773683577619,0.00123417920629187,0.000764952197209418,0.2928,0.0101192885125388,0.00627199999999999,0.7072,0.0101192885125388,0.006272,1.48,2.3405556457178e-16,1.45069141884354e-16,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,Coop_1,0.0121071310377785,0.000121241412867945,7.51462062343123e-05,0.999333333333333,0.00210818510677893,0.00130666666666668,0.000666666666666671,0.00210818510677893,0.00130666666666667,2,0,0,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,LinkDeg_Emerg,0.0121473737118627,0.000154962247490378,9.60465960680281e-05,0.998461538461539,0.00486504255410518,0.00301538461538461,0.00153846153846153,0.00486504255410518,0.0030153846153846,2,0,0,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,PosDeg_Emerg,0.012813057281277,0.000735431686077273,0.000455825281526576,0.834545454545455,0.0071710057976965,0.00444463544125874,0.162727272727273,0.0090402629637432,0.00560321303600937,2.14545454545455,4.6811112914356e-16,2.90138283768708e-16,0.0666666666666667,0.140545673785261,0.0871111111111111
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,Recovery,0.0122243767229633,0.000398958101996318,0.000247276793484082,0.93046357615894,0.00468282636547385,0.00290244585158915,0.0695364238410596,0.00468282636547385,0.00290244585158915,1.12384105960265,2.3405556457178e-16,1.45069141884354e-16,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Link-delay-aware,Full,0.0125472147551587,0.000221737850791964,0.000137434543786743,0.804825291181364,0.00222544677179577,0.00137934619962735,0.194675540765391,0.00235310076933959,0.00145846696702149,1.69833610648918,0,0,0.0666666666666667,0.140545673785261,0.0871111111111111
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Risk-constrained-v6,Normal,0.0219771414956226,0.00235664278934716,0.00146066233376689,0.3216,0.0123935467078637,0.00768159983336805,0.6784,0.0123935467078637,0.00768159983336804,2.63168,4.6811112914356e-16,2.90138283768708e-16,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Risk-constrained-v6,Coop_1,0.0121071310377785,0.000121241412867945,7.51462062343123e-05,0.999333333333333,0.00210818510677893,0.00130666666666668,0.000666666666666671,0.00210818510677893,0.00130666666666667,2,0,0,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Risk-constrained-v6,LinkDeg_Emerg,0.0121473737118627,0.000154962247490378,9.60465960680281e-05,0.998461538461539,0.00486504255410518,0.00301538461538461,0.00153846153846153,0.00486504255410518,0.0030153846153846,2.08615384615385,0.0708917556958567,0.0439391654041159,NaN,NaN,NaN
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,Risk-constrained-v6,PosDeg_Emerg,0.0142466971414836,0.000564385542421175,0.000349809783334017,0.850909090909091,0.0106707980979752,0.00661382918251324,0.146363636363636,0.00795995487064467,0.00493363114282407,3.26518181818182,0.0729932635859339,0.0452416934889938,0.0666666666666667,0.140545673785261,0.0871111111111111
