Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,PosDeg_Emerg,0.999454545454545,0.00218089034074631,0.000604511960794654,0.000545454545454542,0.00218089034074631,0.000604511960794654,2,0,0,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,Recovery,0.991788079470199,0.00689531396718583,0.00191128351972611,0.00821192052980133,0.00689531396718583,0.00191128351972611,2.00364238410596,4.48597845338221e-16,1.24344978758018e-16,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,Full,0.997271214642263,0.00186438521997885,0.000516781217262079,0.0027287853577371,0.00186438521997885,0.000516781217262079,1.71880199667221,4.48597845338221e-16,1.24344978758018e-16,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,Normal,0.99872,0.00337481669948192,0.000935451463198386,0.00128,0.00337481669948192,0.000935451463198386,1.5196,4.48597845338221e-16,1.24344978758018e-16,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.37274666666667,0.00056568542494927,0.000156800000000009,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,LinkDeg_Emerg,0.999076923076923,0.00369073749972453,0.0010230202413448,0.00092307692307692,0.00369073749972453,0.0010230202413448,2.11836923076923,0.101275722102848,0.0280721979484472,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,3.01821818181818,0.16958800989959,0.0470073980687092,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,Recovery,0.991788079470199,0.00689531396718583,0.00191128351972611,0.00821192052980133,0.00689531396718583,0.00191128351972611,2.04173509933775,0.0342978147941744,0.00950686922896969,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-driven,Full,0.997371048252912,0.00187435930627205,0.000519545892931272,0.00262895174708818,0.00187435930627205,0.000519545892931272,1.95318136439268,0.0355054136002654,0.00984159854042765,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Oracle,Normal,0.99872,0.00337481669948192,0.000935451463198386,0.00128,0.00337481669948192,0.000935451463198386,1.4572,0,0,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Oracle,Coop_1,0.9992,0.00218840481772879,0.000606594867546156,0.000800000000000005,0.00218840481772879,0.000606594867546155,1.34876,0.000659966329107466,0.000182933333333339,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Oracle,LinkDeg_Emerg,0.999384615384615,0.00304536405726395,0.000844131849820661,0.000615384615384613,0.00304536405726395,0.000844131849820661,2.12496923076923,0.0933770101827673,0.0258827867060067,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2.87665454545455,0.119396418735578,0.0330949987962277,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,Default,Oracle,Recovery,0.991788079470199,0.00689531396718583,0.00191128351972611,0.00821192052980133,0.00689531396718583,0.00191128351972611,2.03943046357616,0.0321690020737904,0.00891679244806946,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Oracle,Full,0.997404326123128,0.0019063406375815,0.000528410665697463,0.00259567387687188,0.0019063406375815,0.000528410665697463,1.90844093178036,0.0272938430712696,0.00756546731597178,1,0,0
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,Normal,0.12368,0.0271995198036844,0.00753932224009559,0.87088,0.0275715321981768,0.00764243881493336,2.69144,0,0,0.184615384615385,0.101907895554898,0.0282474274893009
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,Coop_1,0.636,0.0328260722659316,0.00909892301319228,0.3508,0.0329058300426178,0.00912103074097318,3.91453333333333,4.48597845338221e-16,1.24344978758018e-16,0.593333333333333,0.190951787197747,0.0529291350140292
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,0.659692307692308,0.0465851122619491,0.0129127343228422,0.340307692307692,0.0465851122619491,0.0129127343228422,2.65076923076923,4.48597845338221e-16,1.24344978758018e-16,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,PosDeg_Emerg,0.765636363636364,0.0424534310755446,0.0117674907272761,0.234363636363636,0.0424534310755446,0.0117674907272761,2,0,0,NaN,NaN,NaN
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,Recovery,0.77364238410596,0.0110078440338292,0.00305121869572527,0.226225165562914,0.010816731071301,0.00299824488518896,2.14668874172185,4.48597845338221e-16,1.24344978758018e-16,0.04,0.197948663722157,0.0548685702383432
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,Full,0.590316139767055,0.0137261284430038,0.00380468869258233,0.40522462562396,0.0142072081715434,0.0039380371900123,2.72888519134775,0,0,0.3,0.0868966075756889,0.0240865107477194
