Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,Method,AvgDelayMean,AvgDelayStd,AvgDelayCI95,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-heuristic,0.089388034827058,0.000915919473135104,0.000567692770928033,0.706821963394343,0.00519106331971043,0.0032174543794142,0.291181364392679,0.00576389619823246,0.00357249987590719,2.68690682196339,0.0435012939460115,0.0269623813266424,0.802631578947368,0.00580208620847506,0.00359617028948862
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Confidence-lyapunov,0.0917884059211304,0.00115550434712271,0.000716189014294185,0.693677204658902,0.00599668903861375,0.00371678637322983,0.305823627287854,0.00591144208296152,0.00366394976271237,2.26949750415974,0.0323719364440828,0.0200643340809686,0.801973684210526,0.00509603071869392,0.00315855256306249
10006,Reference,Mixed,Medium,Mixed,ForestGeometry,Constrained Oracle,0.0862488928503239,0.00183242025282094,0.001135745839389,0.715806988352745,0.00763701141566663,0.00473346871568184,0.28369384359401,0.00728448449060665,0.00451497026381574,2.8526921797005,0.0289995364034699,0.0179740988802908,0.801973684210526,0.00509603071869392,0.00315855256306249
10011,Boundary,Open,Low,Sparse,Default,Link-delay-aware,0.0126794637817115,0.000353030740201805,0.000218810719726203,0.997171381031614,0.00136983794067997,0.000849034351901212,0.00282861896838602,0.00136983794067981,0.00084903435190111,1.71880199667221,2.3405556457178e-16,1.45069141884354e-16,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-heuristic,0.0126794637817115,0.000353030740201805,0.000218810719726203,0.997171381031614,0.00136983794067997,0.000849034351901212,0.00282861896838602,0.00136983794067981,0.00084903435190111,1.94242928452579,0.0262257863495956,0.0162549107855603,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Confidence-lyapunov,0.0131196530389307,0.000382873227691004,0.000237307285102349,0.997171381031614,0.00136983794067997,0.000849034351901212,0.00282861896838602,0.00136983794067981,0.00084903435190111,1.90070715474209,0.023699865938801,0.0146893290950222,1,0,0
10011,Boundary,Open,Low,Sparse,Default,Constrained Oracle,0.0131196530389307,0.000382873227691004,0.000237307285102349,0.997171381031614,0.00136983794067997,0.000849034351901212,0.00282861896838602,0.00136983794067981,0.00084903435190111,1.90070715474209,0.023699865938801,0.0146893290950222,1,0,0
10011,Boundary,Open,Low,Sparse,ForestGeometry,Link-delay-aware,0.155684351094326,0.00225961030289894,0.00140052097558255,0.590515806988353,0.00952448845148234,0.00590333910271224,0.404159733777038,0.0103598807886204,0.00642112063765292,2.72888519134775,0,0,0.295,0.0955975359979999,0.059251966680909
10011,Boundary,Open,Low,Sparse,ForestGeometry,Confidence-heuristic,0.137766616546532,0.0025281540982712,0.00156696614437953,0.67936772046589,0.00894487857285575,0.00554409317803667,0.316971713810316,0.00942057002299676,0.00583892979343581,3.39813477537437,0.0588101468367029,0.0364509066524538,0.275,0.067700320038633,0.0419610930903061
10011,Boundary,Open,Low,Sparse,ForestGeometry,Confidence-lyapunov,0.154213072459082,0.00399997010814606,0.00247920715840899,0.602662229617305,0.0167274407065063,0.0103677751633633,0.395174708818636,0.0170993788235917,0.0105983047966937,2.63554575707155,0.0396338798227218,0.0245653332188415,0.245,0.0761941963377497,0.0472256521630165
