Scene,SceneRole,GeometryType,DensityClass,VegetationClass,Config,V6Timely_pct,V6EmergencyTimely_pct,V6Cost,OracleEmergencyTimely_pct,TimelyGainVsHeuristic_pp,EmgGainVsHeuristic_pp,TimelyGainVsLink_pp,TimelyGainVsDCCWindow_pp,TimelyGainVsAoIGreedy_pp,ModerateForestDecision
10014,Primary,CurvedBlind,Medium,Dense,ModerateForestGeometry,81.4542429284526,10.3333333333333,2.24132845257904,7.33333333333334,0.745424292845243,-0.666666666666664,1.0948419301165,1.14808652246257,0.532445923460922,ModerateHardEmergencyBoundary
10006,Reference,Mixed,Medium,Mixed,ModerateForestGeometry,74.5890183028286,83.0394736842105,3.0755860232945,82.7039473684211,0.0865224625623995,-1.34210526315788,-0.119800332778686,1.28452579034942,0.405990016638946,ModerateBoundary
10011,Boundary,Open,Low,Sparse,ModerateForestGeometry,95.8535773710483,95.8,2.0521227953411,95.8,0.379367720465895,0,0.635607321131459,0.705490848585699,0.202995008319473,ModerateNonnegative
10019,DenseBlind,ShortRangeOccluded,High,Dense,ModerateForestGeometry,97.2146422628952,96.948717948718,3.17081164725457,97.2124542124542,0.119800332778708,0.13186813186814,1.46422628951747,-0.419301164725439,0.139767054908491,ModerateNonnegative
10017,LongRange,LongMixed,Medium,Mixed,ModerateForestGeometry,55.1281198003328,4.55555555555556,2.94465557404326,3.94444444444445,1.2379367720466,-0.0555555555555559,1.71713810316141,2.48252911813645,0.625623960066568,ModerateHardEmergencyBoundary
10013,HeldOutHighNLOS,ShortHighNLOS,High,Dense,ModerateForestGeometry,83.7803660565724,87.1633027522936,3.77917437603993,86.1981651376147,-0.133111480865233,-0.355963302752271,0.0133111480865367,3.52079866888521,1.44093178036608,ModerateBoundary
10007,HeldOutLongMixed,LongMixed,Medium,Mixed,ModerateForestGeometry,87.4009983361065,100,2.62919068219633,100,0.356073211314456,0,0.35940099833609,0.389351081530775,0.109816971713794,ModerateNonnegative
10015,HeldOutBoundary,LongLowNLOS,Low,Sparse,ModerateForestGeometry,93.1747088186356,100,1.35059800332779,100,0.319467554076547,0,0.336106489184673,0.249584026622274,0.193011647254571,ModerateNonnegative
